id,trzby,naklady,bloky,typ,regional,mesto,hodnota_bloku,podiel_rx,ZF,F,L,fte,fte_n
609,1172255.6,84807.6,84904,A - shopping premium,RR4_Radovan Kalmar,"Košice, Optima",13.80683595590314,0.2425744521928494,0.8728448275862067,1.362787356321839,1.793103448275862,4.028735632183908,0.9865900383141762
610,928541.34,40067.02,25015,E - poliklinika,RR8_Katarína Kuchtová,"Martin, pred nem.",37.11938197081751,0.8413602672768451,0.05818965517241379,1.3338122605363985,0.7150383141762452,2.1070402298850572,0.6898946360153257
611,1022071.71,54952.72,31583,E - poliklinika,RR3_Jana Majernikova,Krompachy,32.3614510971092,0.8218163968162274,0.9343869731800767,0.7567049808429118,0.8544061302681992,2.5454980842911876,0.40229885057471265
612,668739.31,40229.5,32414,D - street,RR11_Andrej Kukučka,"Galanta, centrum",20.631187449867344,0.5903043594072553,0.8886494252873564,0.0842911877394636,0.9600095785440614,1.9329501915708813,0.2471264367816092
613,617239.34,45631.84,28081,C - street +,RR3_Jana Majernikova,"Spiš.N.Ves, Hornád",21.98067518963,0.694688757200732,1.3742816091954024,0.025862068965517244,0.06489463601532566,1.4650383141762453,0.20809386973180077
614,930323.66,71537.76,41599,E - poliklinika,RR6_Jaroslav Vigh,"Ban. Bystrica, Simba",22.364087117478785,0.7510317215838624,0.8157327586206896,0.7714319923371648,1.6855842911877397,3.272749042145594,1.1867816091954022
615,619135.29,39601.73,33370,D - street,RR14_Zsolt Balogh,"Šamorín, Centro",18.55364968534612,0.5773613389086576,0.8412356321839081,0.10727969348659004,0.9597701149425286,1.9082854406130267,0.27586206896551724
616,1565047.83,94669.78,95959,B - shopping,RR8_Katarína Kuchtová,"Martin, Tulip",16.309547098239875,0.4386465172760886,0.685344827586207,1.7310823754789273,2.1556513409961684,4.572078544061303,1.2219827586206897
617,1538371.57,96362.06,104628,B - shopping,RR12_Alena Romanová,"Trnava, Max",14.70324932140536,0.43312908467230704,0.8776340996168583,1.4829980842911878,2.4130747126436782,4.773706896551724,0.9492337164750957
618,2357418.36,139717.46,136028,B - shopping,RR6_Jaroslav Vigh,"Ban. Bystrica, Kaufland (DZ)",17.330390507836622,0.5527046926028013,0.9274425287356322,2.264367816091954,3.5842911877394634,6.77610153256705,1.0301724137931034
619,694495.53,50496.34,28924,C - street +,RR2_Silvia Mastikova,Snina (DZ),24.011047227216153,0.7917698044795192,0.6657088122605364,0.9779693486590038,0.78544061302682,2.4291187739463602,0.3587164750957854
620,897243.2,70119.27,44761,C - street +,RR14_Zsolt Balogh,Nové Zámky (DZ),20.045200062554454,0.6331835114492926,0.6096743295019158,0.9317528735632185,1.5282567049808429,3.069683908045977,0.7844827586206896
621,863756.7999999999,55801.41,37340,E - poliklinika,RR5_Juraj Hvorecky,Ban. Štiavnica (DZ),23.132212104981253,0.7828197242557164,0.6218869731800766,0.9267241379310345,0.837883141762452,2.386494252873563,0.435823754789272
624,836936.62,66728.87,33214,D - street,RR13_Slavomír Bodnár,"Bratislava, Ametyst",25.19830854458963,0.6740046337081057,0.6163793103448276,1.3223180076628351,1.6261973180076628,3.5648946360153255,0.5742337164750958
626,1076300.49,87223.61,84596,B - shopping,RR16_Robert Kardoš,"Skalica, TESCO",12.722829566409759,0.38128990352870695,1,0.9363026819923371,2.5170019157088124,4.453304597701149,0.4731800766283525
627,1304017.57,94966.69,92521,A - shopping premium,RR9_Andrej Jakubík,"Trenčín, Laugaricio",14.094287459063349,0.22561718244333165,0.8594348659003831,1.0965038314176245,2.4006226053639845,4.3565613026819925,0.71455938697318
628,560790.33,48742.85,23711,E - poliklinika,RR10_Mário Mantuano,Prievidza (DZ),23.65106195436717,0.7566170943068866,0.8352490421455939,0.7526340996168583,0.7763409961685823,2.3642241379310347,0.29897030651341
629,768548.72,66338.02,30780,E - poliklinika,RR9_Andrej Jakubík,"Nová Dubnica., Na Mikl.",24.96909421702404,0.7268120100440737,0.6743295019157088,0.7373084291187739,1.5735153256704981,2.9851532567049808,0.6044061302681992
630,822214.42,53768.71,35606,D - street,RR7_Ivana Iľanovská,Ľubica,23.092018760882997,0.7591099533379626,0.7629310344827587,0.5560344827586207,0.8659003831417625,2.1848659003831417,0.5708812260536398
631,243888.25,35227.22,16613,D - street,RR14_Zsolt Balogh,Komárno (DZ),14.68056642388491,0.4130413416800522,0.9011015325670497,0.04597701149425287,0.8524904214559387,1.7995689655172413,0.20689655172413793
633,1057700.99,60164.33,54176,C - street +,RR14_Zsolt Balogh,Sereď (DZ),19.523423471647963,0.6514594072564875,0.8615900383141764,0.7298850574712643,0.8888888888888888,2.4803639846743293,0.3261494252873563
634,1277806.12,58769.979999999996,43586,C - street +,RR7_Ivana Iľanovská,"Kežmarok, Severka",29.316893497912176,0.7886424820065816,0.9118773946360152,1.128831417624521,0.7771791187739464,2.8178879310344827,1.0095785440613025
635,1125165.99,97754.71,58552,A - shopping premium,RR15_Miroslava Kolesárová,"Bratislava, Danubia",19.216525310834815,0.3916653399735269,0.4310344827586207,2.0811781609195403,2.483955938697318,4.996168582375479,0.7231800766283525
637,333767.55,31680.12,16041,C - street +,RR4_Radovan Kalmar,Lučenec (DZ),20.807153544043388,0.7927944163535372,0.6910919540229885,0.319683908045977,0.011015325670498085,1.0217911877394636,0.04837164750957854
638,578870.54,48203.03,28071,E - poliklinika,RR13_Slavomír Bodnár,"Bratislava, Tehelná",20.621657226318977,0.7065771908171385,0.685344827586207,1.612787356321839,0,2.298132183908046,0.3395593869731801
639,1269204.02,89863.4,51181,E - poliklinika,RR11_Andrej Kukučka,Galanta,24.798343525917822,0.7350101759053678,0.8450670498084291,1.6546934865900382,1.6472701149425288,4.147030651340996,0.7332375478927203
649,1488406.63,75592.36,46422,E - poliklinika,RR11_Andrej Kukučka,Šaľa,32.06252703459566,0.8309039983247052,0.7816091954022989,1.743295019157088,0,2.524904214559387,0.40996168582375475
661,816406.79,40953.71,16611,C - street +,RR4_Radovan Kalmar,Košice,49.14856360243213,0.8750577882871355,0.8249521072796936,0.1417624521072797,0.9002634099616857,1.866977969348659,0.3274664750957854
663,419088.24,32204.73,17066,D - street,RR6_Jaroslav Vigh,Likavka,24.556910816828783,0.7060592060516898,0.8532088122605364,0.10596264367816093,0,0.9591714559386972,0.12931034482758622
664,1035234.78,55899.4,39834,C - street +,RR8_Katarína Kuchtová,Trstená,25.988722699201688,0.7432319072587573,0.21455938697318008,1.8496168582375478,1.2574233716475096,3.3215996168582373,0.9837164750957854
