"","obdobie","md","stredisko","funkcia","ppv","mzda","fond","hodiny","vyplata","uvazok"
"13094",2020-12-01,"",461,"F","PZ",1300,184,156,1176.92,1
"13095",2020-12-01,"",461,"F","PZ",1250,184,164,1182.6,1
"13096",2020-12-01,"",461,"F","PZ",1360,184,127.5,1699.47,1
"13097",2020-12-01,"",461,"L","PZ",928,184,0,476.44,1
"13098",2020-12-01,"",461,"L","PZ",928,184,152,1142.99,1
"13099",2020-12-01,"",461,"ZF","PZ",1860,184,158,2188.32,1
"13100",2020-12-01,"",462,"F","PZ",997,115,57,1074.68,0.63
"13101",2020-12-01,"",462,"F","PZ",1285,184,144,1384.93,1
"13102",2020-12-01,"",462,"L","PZ",928,184,104,917.65,1
"13103",2020-12-01,"",462,"ZF","PZ",1810,184,168,2084.54,1
"13104",2020-12-01,"",464,"F","PZ",1300,184,136,1539.47,1
"13105",2020-12-01,"",464,"F","PZ",1200,184,136,1414.1,1
"13106",2020-12-01,"",464,"F","PZ",1300,184,0,386.15,1
"13107",2020-12-01,"",464,"L","PZ",928,184,136,1086.8,1
"13108",2020-12-01,"",464,"ZF","PZ",1600,184,152,1986.15,1
"13109",2020-12-01,"",465,"F","PZ",1300,184,168,1453.99,1
"13110",2020-12-01,"",465,"L","PZ",928,184,112,837.86,1
"13111",2020-12-01,"",465,"ZF","PZ",1800,184,128,1496.87,1
"13112",2020-12-01,"",465,"ZF","PZ",290,46,42,203.42,0.25
"13113",2020-12-01,"",466,"F","PZ",1100,184,136,1093.34,1
"13114",2020-12-01,"",466,"F","PZ",1300,184,136,1279.17,1
"13115",2020-12-01,"",466,"L","PZ",928,184,128,1148.4,1
"13116",2020-12-01,"",466,"ZF","PZ",1780,184,132,1831.61,1
"13117",2020-12-01,"",467,"F","PZ",1400,184,168,1359.68,1
"13118",2020-12-01,"",467,"L","PZ",928,184,152,1048.43,1
"13119",2020-12-01,"",467,"L","PZ",960,184,152,1034.04,1
"13120",2020-12-01,"",467,"ZF","PZ",1850,184,173,1785.64,1
"13121",2020-12-01,"",469,"F","PZ",1200,184,0,191.22,1
"13122",2020-12-01,"",469,"F","PZ",1250,184,0,310.58,1
"13123",2020-12-01,"",469,"F","PZ",675,92,44,262.85,0.5
"13124",2020-12-01,"",469,"L","PZ",928,184,161.5,1089.74,1
"13125",2020-12-01,"",469,"L","PZ",928,184,158.5,701.31,1
"13126",2020-12-01,"",469,"ZF","PZ",1850,184,161,1884.43,1
"13127",2020-12-01,"",470,"F","PZ",1450,184,0,0,1
"13128",2020-12-01,"",470,"F","PZ",1200,184,142,1250.74,1
"13129",2020-12-01,"",470,"F","PZ",1400,184,151.5,1687,1
"13130",2020-12-01,"",470,"L","PZ",928,184,160,1059.19,1
"13131",2020-12-01,"",470,"L","PZ",928,184,116,1179.46,1
"13132",2020-12-01,"",470,"ZF","PZ",2240,184,166,2354.83,1
"13133",2020-12-01,"",471,"F","PZ",1050,184,142.5,1422.66,1
"13134",2020-12-01,"",471,"L","PZ",940,184,120,924.54,1
"13135",2020-12-01,"",471,"ZF","PZ",1900,184,48,874.41,1
"13136",2020-12-01,"",474,"F","PZ",1180,184,160,1245.07,1
"13137",2020-12-01,"",474,"F","PZ",1220,184,104,1068.26,1
"13138",2020-12-01,"",474,"L","PZ",928,184,104,794.11,1
"13139",2020-12-01,"",474,"L","PZ",928,184,0,466.67,1
"13140",2020-12-01,"",474,"ZF","PZ",1720,184,140,1504.55,1
"13141",2020-12-01,"",501,"F","PZ",1430,184,137.5,1642.54,1
"13142",2020-12-01,"",501,"F","PZ",1300,184,152,1418.21,1
"13143",2020-12-01,"",501,"L","PZ",928,184,128,917.71,1
"13144",2020-12-01,"",501,"L","PZ",928,184,132,1065.41,1
"13145",2020-12-01,"",501,"ZF","PZ",1785,184,144,2105.27,1
"13146",2020-12-01,"",502,"F","PZ",1400,184,153,1515.77,1
"13147",2020-12-01,"",502,"F","PZ",1400,184,56,974.54,1
"13148",2020-12-01,"",502,"F","PZ",1420,184,0,129.57,1
"13149",2020-12-01,"",502,"F","PZ",1300,184,171,1299.19,1
"13150",2020-12-01,"",502,"ZF","PZ",1960,184,158,1978.47,1
"13151",2020-12-01,"",503,"F","PZ",1300,184,120,1370.46,1
"13152",2020-12-01,"",503,"L","PZ",928,184,136,1122.09,1
"13153",2020-12-01,"",503,"ZF","PZ",2125,184,148,2254.12,1
"13154",2020-12-01,"",504,"F","PZ",1110,138,102,1070.88,0.75
"13155",2020-12-01,"",504,"F","PZ",1260,184,152,1273.23,1
"13156",2020-12-01,"",504,"F","PZ",1200,184,140,1219.25,1
"13157",2020-12-01,"",504,"L","PZ",696,138,0,88.06,0.75
"13158",2020-12-01,"",504,"L","PZ",464,92,72,403.61,0.5
"13159",2020-12-01,"",504,"ZF","PZ",1750,184,148,1745.48,1
"13160",2020-12-01,"",505,"F","PZ",1380,184,0,61.85,1
"13161",2020-12-01,"",505,"F","PZ",1420,184,152,1435.38,1
"13162",2020-12-01,"",505,"F","PZ",1380,184,148,1471.75,1
"13163",2020-12-01,"",505,"L","PZ",928,184,132,1119.21,1
"13164",2020-12-01,"",505,"ZF","PZ",1895,184,152,2036.49,1
"13165",2020-12-01,"",506,"L","PZ",928,184,120,833.06,1
"13166",2020-12-01,"",506,"ZF","PZ",1650,184,120,1418.52,1
"13167",2020-12-01,"",511,"L","PZ",928,184,148,1244.7,1
"13168",2020-12-01,"",511,"ZF","PZ",1580,184,156,1564.37,1
"13169",2020-12-01,"",515,"F","PZ",1300,184,56,969.39,1
"13170",2020-12-01,"",515,"F","PZ",995,138,0,116.21,0.75
"13171",2020-12-01,"",515,"F","PZ",1300,184,168,1390.44,1
"13172",2020-12-01,"",515,"F","PZ",1366,184,144,1456.86,1
"13173",2020-12-01,"",515,"L","PZ",928,184,144,1126.1,1
"13174",2020-12-01,"",515,"L","PZ",928,184,56,737.41,1
"13175",2020-12-01,"",515,"ZF","PZ",1830,184,120,1970.98,1
"13176",2020-12-01,"",516,"F","PZ",1250,184,160,1426.79,1
"13177",2020-12-01,"",516,"F","PZ",1300,184,152,1577.66,1
"13178",2020-12-01,"",516,"L","PZ",1025,184,147.5,1213.75,1
"13179",2020-12-01,"",516,"L","PZ",928,184,152,1151.99,1
"13180",2020-12-01,"",516,"ZF","PZ",1800,184,135.5,1743.1,1
"13181",2020-12-01,"",518,"F","PZ",1300,184,112,1142.04,1
"13182",2020-12-01,"",518,"F","PZ",1300,184,140,1426.81,1
"13183",2020-12-01,"",518,"F","PZ",1380,184,88,1219.61,1
"13184",2020-12-01,"",518,"L","PZ",928,184,96,748.05,1
"13185",2020-12-01,"",518,"L","PZ",928,184,156,1075.3,1
"13186",2020-12-01,"",518,"ZF","PZ",1790,184,100,1587.38,1
"13187",2020-12-01,"",520,"L","PZ",928,184,167,1717.93,1
"13188",2020-12-01,"",520,"ZF","PZ",1660,184,156,1781.56,1
"13189",2020-12-01,"",523,"F","PZ",1350,184,72,315.57,1
"13190",2020-12-01,"",523,"F","PZ",1100,184,0,145.4,1
"13191",2020-12-01,"",523,"L","PZ",928,184,88,723.68,1
"13192",2020-12-01,"",523,"ZF","PZ",1870,184,124,1655.36,1
"13193",2020-12-01,"",524,"L","PZ",928,184,160,1024.06,1
"13194",2020-12-01,"",524,"L","PZ",928,184,104,945.15,1
"13195",2020-12-01,"",524,"ZF","PZ",1665,184,179.5,1892.7,1
"13196",2020-12-01,"",551,"F","PZ",1044,184,148,881.98,1
"13197",2020-12-01,"",551,"F","PZ",1044,184,0,481.26,1
"13198",2020-12-01,"",551,"L","PZ",928,184,144,1084.94,1
"13199",2020-12-01,"",551,"L","PZ",928,184,152,1047.2,1
"13200",2020-12-01,"",551,"ZF","PZ",1700,184,144.5,2114.11,1
"13201",2020-12-01,"",552,"F","PZ",1300,184,156,1660.46,1
"13202",2020-12-01,"",552,"L","PZ",928,184,156,1205.25,1
"13203",2020-12-01,"",552,"ZF","PZ",1870,184,140,2467.01,1
"13204",2020-12-01,"",553,"F","PZ",700,92,68,1146.87,0.5
"13205",2020-12-01,"",553,"L","PZ",928,184,164,1135.67,1
"13206",2020-12-01,"",553,"ZF","PZ",1850,138,81,1385.45,0.75
"13207",2020-12-01,"",554,"F","PZ",1060,184,160,1337.65,1
"13208",2020-12-01,"",554,"F","PZ",1080,184,136,958.34,1
"13209",2020-12-01,"",554,"ZF","PZ",200,23,2.5,169.29,0.13
"13210",2020-12-01,"",555,"F","PZ",1400,184,168,1411.18,1
"13211",2020-12-01,"",555,"L","PZ",928,184,152,1186.86,1
"13212",2020-12-01,"",555,"ZF","PZ",1850,184,147,1911.5,1
"13213",2020-12-01,"",556,"F","PZ",1050,184,148,1330.87,1
"13214",2020-12-01,"",556,"ZF","PZ",1730,184,104,1858.4,1
"13215",2020-12-01,"",558,"L","PZ",928,184,164,1221.99,1
"13216",2020-12-01,"",558,"ZF","PZ",1770,184,132,2121.9,1
"13217",2020-12-01,"",561,"L","PZ",928,184,164,483.36,1
"13218",2020-12-01,"",561,"ZF","PZ",1750,184,141,1902.54,1
"13219",2020-12-01,"",562,"F","PZ",1300,184,120,1584.42,1
"13220",2020-12-01,"",562,"L","PZ",928,184,164,711.82,1
"13221",2020-12-01,"",562,"ZF","PZ",1830,184,124,1946.62,1
"13222",2020-12-01,"",563,"ZF","PZ",145,23,21,101.71,0.13
"13223",2020-12-01,"",565,"F","PZ",1380,184,167,1710.6,1
"13224",2020-12-01,"",565,"L","PZ",928,184,157.5,1380.96,1
"13225",2020-12-01,"",565,"ZF","PZ",1750,184,153.5,2183.79,1
"13226",2020-12-01,"",602,"F","PZ",1290,184,164.5,1795.69,1
"13227",2020-12-01,"",602,"F","PZ",1250,184,164,1581.97,1
"13228",2020-12-01,"",602,"L","PZ",928,184,76,1144.57,1
"13229",2020-12-01,"",602,"L","PZ",928,184,145,922.57,1
"13230",2020-12-01,"",602,"L","PZ",928,184,115.5,1095,1
"13231",2020-12-01,"",602,"L","PZ",928,184,0,298.32,1
"13232",2020-12-01,"",602,"ZF","PZ",1700,184,152,2721.96,1
"13233",2020-12-01,"",603,"F","PZ",1250,184,160,1225.53,1
"13234",2020-12-01,"",603,"L","PZ",928,184,152,1083.81,1
"13235",2020-12-01,"",603,"L","PZ",928,184,156,1075.81,1
"13236",2020-12-01,"",603,"ZF","PZ",1550,184,164,1589.46,1
"13237",2020-12-01,"",604,"F","PZ",1200,184,164,1683.7,1
"13238",2020-12-01,"",604,"ZF","PZ",1700,184,159,2177.95,1
"13239",2020-12-01,"",605,"F","PZ",1350,184,160,1381.15,1
"13240",2020-12-01,"",605,"F","PZ",1283,184,144,1371.51,1
"13241",2020-12-01,"",605,"F","PZ",1330,184,136,1385.51,1
"13242",2020-12-01,"",605,"F","PZ",1330,184,136,1399.28,1
"13243",2020-12-01,"",605,"F","PZ",1250,184,120,924.95,1
"13244",2020-12-01,"",605,"F","PZ",1350,184,152,1352.61,1
"13245",2020-12-01,"",605,"L","PZ",1080,184,152,1184.03,1
"13246",2020-12-01,"",605,"L","PZ",928,184,0,783.5,1
"13247",2020-12-01,"",605,"L","PZ",928,184,160,631.83,1
"13248",2020-12-01,"",605,"L","PZ",970,184,136,1123.43,1
"13249",2020-12-01,"",605,"L","PZ",928,184,152,690.46,1
"13250",2020-12-01,"",605,"L","PZ",970,184,152,1021.15,1
"13251",2020-12-01,"",605,"L","PZ",116,23,21,483.31,0.13
"13252",2020-12-01,"",605,"ZF","PZ",1960,184,144,1885.34,1
"13253",2020-12-01,"",608,"F","PZ",1250,184,0,331.24,1
"13254",2020-12-01,"",608,"F","PZ",1044,184,175.5,1287.43,1
"13255",2020-12-01,"",608,"L","PZ",928,184,100,971.91,1
"13256",2020-12-01,"",608,"ZF","PZ",1830,184,167.5,2049.51,1
"13257",2020-12-01,"",609,"F","PZ",1100,184,171,1200.85,1
"13258",2020-12-01,"",609,"F","PZ",1100,184,136,1015.3,1
"13259",2020-12-01,"",609,"L","PZ",928,184,171,1132.68,1
"13260",2020-12-01,"",609,"L","PZ",928,184,160,1234.85,1
"13261",2020-12-01,"",609,"ZF","PZ",1740,184,168,1762.32,1
"13262",2020-12-01,"",610,"F","PZ",1180,184,152,1566.97,1
"13263",2020-12-01,"",610,"F","PZ",750,115,85,1159.86,0.63
"13264",2020-12-01,"",610,"L","PZ",928,184,134.5,1179.15,1
"13265",2020-12-01,"",610,"ZF","PZ",145,23,21,101.71,0.13
"13266",2020-12-01,"",611,"F","PZ",1044,184,132,1163.16,1
"13267",2020-12-01,"",611,"L","PZ",928,184,128,1086.27,1
"13268",2020-12-01,"",611,"ZF","PZ",1900,184,156,2039.27,1
"13269",2020-12-01,"",612,"L","PZ",928,184,160,1181.15,1
"13270",2020-12-01,"",612,"ZF","PZ",1790,184,175.5,2338.14,1
"13271",2020-12-01,"",613,"ZF","PZ",1870,184,164,2185.54,1
"13272",2020-12-01,"",614,"F","PZ",1182,161,0,261.45,0.88
"13273",2020-12-01,"",614,"F","PZ",1400,184,128,1046.9,1
"13274",2020-12-01,"",614,"F","PZ",1440,184,0,145,1
"13275",2020-12-01,"",614,"L","PZ",928,184,127.5,1011.11,1
"13276",2020-12-01,"",614,"L","PZ",928,184,144,996.08,1
"13277",2020-12-01,"",614,"ZF","PZ",1990,184,130,2092.56,1
"13278",2020-12-01,"",615,"L","PZ",928,184,164,1071.44,1
"13279",2020-12-01,"",615,"ZF","PZ",1640,184,68,1691.11,1
"13280",2020-12-01,"",616,"F","PZ",1150,184,168,1338.48,1
"13281",2020-12-01,"",616,"F","PZ",1270,184,146,1492.33,1
"13282",2020-12-01,"",616,"L","PZ",928,184,156,820.52,1
"13283",2020-12-01,"",616,"L","PZ",930,184,0,296,1
"13284",2020-12-01,"",616,"L","PZ",930,184,168,780.04,1
"13285",2020-12-01,"",616,"L","PZ",928,184,168,1205.92,1
"13286",2020-12-01,"",616,"ZF","PZ",1720,184,136,1698.64,1
"13287",2020-12-01,"",617,"F","PZ",1200,184,170,1058.74,1
"13288",2020-12-01,"",617,"F","PZ",1300,184,166,1434.34,1
"13289",2020-12-01,"",617,"L","PZ",928,184,140,1172.53,1
"13290",2020-12-01,"",617,"L","PZ",928,184,136,1337.51,1
"13291",2020-12-01,"",617,"L","PZ",928,184,165,1369.74,1
"13292",2020-12-01,"",617,"ZF","PZ",1950,184,168,1923.34,1
"13293",2020-12-01,"",618,"F","PZ",1370,184,160,1814.45,1
"13294",2020-12-01,"",618,"F","PZ",1460,184,174,412.76,1
"13295",2020-12-01,"",618,"F","PZ",1400,184,168,1794.73,1
"13296",2020-12-01,"",618,"L","PZ",928,184,168,1219.61,1
"13297",2020-12-01,"",618,"L","PZ",928,184,168,1202.06,1
"13298",2020-12-01,"",618,"L","PZ",928,184,171,1230.96,1
"13299",2020-12-01,"",618,"L","PZ",928,184,163,1240.45,1
"13300",2020-12-01,"",618,"ZF","PZ",1920,184,136,2433.67,1
"13301",2020-12-01,"",619,"F","PZ",1050,184,158,1248.7,1
"13302",2020-12-01,"",619,"L","PZ",940,184,144,1102.57,1
"13303",2020-12-01,"",619,"ZF","PZ",1720,184,142,1877.86,1
"13304",2020-12-01,"",620,"F","PZ",1300,184,136,1320.63,1
"13305",2020-12-01,"",620,"F","PZ",1400,184,156,1682.02,1
"13306",2020-12-01,"",620,"L","PZ",928,184,148,1192.15,1
"13307",2020-12-01,"",620,"L","PZ",928,184,136,1098.3,1
"13308",2020-12-01,"",620,"ZF","PZ",1790,184,111,2249.97,1
"13309",2020-12-01,"",621,"F","PZ",1300,184,181,1520.49,1
"13310",2020-12-01,"",621,"L","PZ",928,184,152,1045.36,1
"13311",2020-12-01,"",621,"ZF","PZ",1800,184,144,1927.58,1
"13312",2020-12-01,"",624,"F","PZ",1250,184,88,495.61,1
"13313",2020-12-01,"",624,"F","PZ",950,138,126,1048.14,0.75
"13314",2020-12-01,"",624,"F","PZ",1350,184,151.5,1374.41,1
"13315",2020-12-01,"",624,"F","PZ",1250,184,0,90.36,1
"13316",2020-12-01,"",624,"L","PZ",700,138,78,787.75,0.75
"13317",2020-12-01,"",624,"L","PZ",928,184,168,1015.42,1
"13318",2020-12-01,"",624,"ZF","PZ",1230,138,0,171.2,0.75
"13319",2020-12-01,"",624,"ZF","PZ",151,23,0,0,0.13
"13320",2020-12-01,"",626,"L","PZ",958,184,170.5,1163.78,1
"13321",2020-12-01,"",626,"L","PZ",928,184,171.5,1124.18,1
"13322",2020-12-01,"",626,"L","PZ",958,184,171,1217.23,1
"13323",2020-12-01,"",626,"ZF","PZ",1700,184,173.5,1786.69,1
"13324",2020-12-01,"",627,"F","PZ",1130,184,194,1705.37,1
"13325",2020-12-01,"",627,"L","PZ",928,184,176,1418.48,1
"13326",2020-12-01,"",627,"L","PZ",958,184,163,1358.76,1
"13327",2020-12-01,"",627,"L","PZ",928,184,171,1355.22,1
"13328",2020-12-01,"",627,"ZF","PZ",1910,184,135.5,2457.83,1
"13329",2020-12-01,"",628,"F","PZ",1400,184,164,1407.97,1
"13330",2020-12-01,"",628,"L","PZ",928,184,157,1098,1
"13331",2020-12-01,"",628,"ZF","PZ",1850,184,128,1761.98,1
"13332",2020-12-01,"",629,"F","PZ",1350,184,132,1351.12,1
"13333",2020-12-01,"",629,"L","PZ",958,184,148,1021.63,1
"13334",2020-12-01,"",629,"L","PZ",958,184,76,794.43,1
"13335",2020-12-01,"",629,"ZF","PZ",1780,184,134,1954.47,1
"13336",2020-12-01,"",630,"F","PZ",1100,184,148,1346.35,1
"13337",2020-12-01,"",630,"L","PZ",928,184,144,1196.23,1
"13338",2020-12-01,"",630,"ZF","PZ",1780,184,152,2014.89,1
"13339",2020-12-01,"",631,"L","PZ",928,184,152,1037.08,1
"13340",2020-12-01,"",631,"ZF","PZ",1500,184,170,1263.64,1
"13341",2020-12-01,"",633,"F","PZ",1390,161,140,1442.04,0.88
"13342",2020-12-01,"",633,"L","PZ",928,184,148,1068.25,1
"13343",2020-12-01,"",633,"ZF","PZ",1790,184,149,1820.35,1
"13344",2020-12-01,"",634,"F","PZ",1100,184,152.5,1444.28,1
"13345",2020-12-01,"",634,"F","PZ",1100,184,0,458.79,1
"13346",2020-12-01,"",634,"L","PZ",928,184,136.5,1354.99,1
"13347",2020-12-01,"",634,"ZF","PZ",1900,184,164,2473.19,1
"13348",2020-12-01,"",635,"F","PZ",1200,184,168,1450.86,1
"13349",2020-12-01,"",635,"F","PZ",1290,184,152.5,1365.65,1
"13350",2020-12-01,"",635,"L","PZ",928,184,168,1108.92,1
"13351",2020-12-01,"",635,"L","PZ",990,184,166,1261.33,1
"13352",2020-12-01,"",635,"L","PZ",990,184,170,921.45,1
"13353",2020-12-01,"",635,"ZF","PZ",1750,184,128,1817.37,1
"13354",2020-12-01,"",637,"L","PZ",928,184,0,8.78,1
"13355",2020-12-01,"",638,"F","PZ",1200,184,160,1253.62,1
"13356",2020-12-01,"",638,"F","PZ",1000,138,18,476.62,0.75
"13357",2020-12-01,"",638,"ZF","PZ",1550,184,168,1412.89,1
"13358",2020-12-01,"",639,"F","PZ",1500,184,160,1648.85,1
"13359",2020-12-01,"",639,"F","PZ",1350,184,104,1509.02,1
"13360",2020-12-01,"",639,"L","PZ",928,184,132,1115.84,1
"13361",2020-12-01,"",639,"L","PZ",928,184,152,1105.22,1
"13362",2020-12-01,"",639,"ZF","PZ",1900,184,163.5,2093.37,1
"13363",2020-12-01,"",649,"F","PZ",1335,184,168,1637.42,1
"13364",2020-12-01,"",649,"F","PZ",1335,184,152,1535.9,1
"13365",2020-12-01,"",649,"ZF","PZ",1740,184,152,1805.49,1
"13366",2020-12-01,"",661,"L","PZ",928,184,136,1191.03,1
"13367",2020-12-01,"",661,"ZF","PZ",1650,184,161.5,1893.09,1
"13368",2020-12-01,"",662,"F","PZ",1600,184,115,1555.67,1
"13369",2020-12-01,"",662,"L","PZ",928,184,152,1043.93,1
"13370",2020-12-01,"",662,"ZF","PZ",200,23,20.5,140.45,0.13
"13371",2020-12-01,"",663,"ZF","PZ",1700,184,105,1808.1,1
"13372",2020-12-01,"",664,"F","PZ",1100,184,112,974.06,1
"13373",2020-12-01,"",664,"F","PZ",1250,184,144.5,1676.03,1
"13374",2020-12-01,"",664,"L","PZ",928,184,120,1292.33,1
"13375",2020-12-01,"",664,"L","PZ",928,184,168,693.55,1
"13376",2020-12-01,"",664,"ZF","PZ",290,46,42,203.42,0.25
"13377",2020-11-01,"",2,"F","PZ",1250,168,136,1105.96,1
"13378",2020-11-01,"",2,"F","PZ",1300,168,144,1333.42,1
"13379",2020-11-01,"",2,"F","PZ",1250,168,144,1095.5,1
"13380",2020-11-01,"",2,"L","PZ",1000,168,162,1005.71,1
"13381",2020-11-01,"",2,"L","PZ",1000,168,136,932.23,1
"13382",2020-11-01,"",2,"L","PZ",150,21,20,102.1,0.13
"13383",2020-11-01,"",2,"ZF","PZ",151,21,20,105.92,0.13
"13384",2020-11-01,"",3,"F","PZ",1250,168,152,1100.22,1
"13385",2020-11-01,"",3,"ZF","PZ",1650,168,128,839.88,1
"13386",2020-11-01,"",5,"F","PZ",1050,168,156,1167.61,1
"13387",2020-11-01,"",5,"L","PZ",928,168,144,1059.4,1
"13388",2020-11-01,"",5,"ZF","PZ",1720,168,150,1895.48,1
"13389",2020-11-01,"",6,"F","PZ",1290,168,160,1313.01,1
"13390",2020-11-01,"",6,"L","PZ",928,168,96,849.19,1
"13391",2020-11-01,"",6,"L","PZ",928,168,132,988.1,1
"13392",2020-11-01,"",6,"L","PZ",928,168,144,916.81,1
"13393",2020-11-01,"",6,"ZF","PZ",1870,168,160,2092.73,1
"13394",2020-11-01,"",7,"F","PZ",1100,168,170,998.25,1
"13395",2020-11-01,"",7,"L","PZ",928,168,20,721.96,1
"13396",2020-11-01,"",7,"ZF","PZ",1600,168,146,1813.55,1
"13397",2020-11-01,"",9,"F","PZ",1100,168,136,955.38,1
"13398",2020-11-01,"",9,"F","PZ",131,21,15,91.08,0.13
"13399",2020-11-01,"",9,"F","PZ",1100,168,141.5,1018.33,1
"13400",2020-11-01,"",9,"L","PZ",928,168,160,757.34,1
"13401",2020-11-01,"",9,"L","PZ",950,168,141.5,813.6,1
"13402",2020-11-01,"",9,"L","PZ",940,168,160,884.76,1
"13403",2020-11-01,"",9,"ZF","PZ",1800,168,128,1776.74,1
"13404",2020-11-01,"",11,"F","PZ",1370,168,113,2391.45,1
"13405",2020-11-01,"",11,"F","PZ",1660,168,152,2036.87,1
"13406",2020-11-01,"",11,"F","PZ",1300,168,80,1303.89,1
"13407",2020-11-01,"",11,"F","PZ",1350,168,160,1683.96,1
"13408",2020-11-01,"",11,"L","PZ",928,168,152,903.16,1
"13409",2020-11-01,"",11,"L","PZ",928,168,96,2200.08,1
"13410",2020-11-01,"",11,"L","PZ",928,168,128,923.31,1
"13411",2020-11-01,"",11,"L","PZ",928,168,0,0,1
"13412",2020-11-01,"",11,"ZF","PZ",1900,168,0,0,1
"13413",2020-11-01,"",12,"F","PZ",1044,168,140.5,1470.17,1
"13414",2020-11-01,"",12,"F","PZ",1100,168,128,1657.4,1
"13415",2020-11-01,"",12,"L","PZ",938,168,160,1178.75,1
"13416",2020-11-01,"",12,"L","PZ",943,168,140,1098.29,1
"13417",2020-11-01,"",12,"L","PZ",928,168,140,1157.88,1
"13418",2020-11-01,"",12,"ZF","PZ",1730,168,140,1885.63,1
"13419",2020-11-01,"",13,"F","PZ",1100,168,144,1122.6,1
"13420",2020-11-01,"",13,"L","PZ",928,168,120,1094.92,1
"13421",2020-11-01,"",13,"ZF","PZ",1372,136.5,110.5,1497.63,0.81
"13422",2020-11-01,"",14,"F","PZ",1200,168,141.5,1454.53,1
"13423",2020-11-01,"",14,"F","PZ",1235,168,152,1655.92,1
"13424",2020-11-01,"",14,"F","PZ",1220,168,161.5,1441.26,1
"13425",2020-11-01,"",14,"L","PZ",928,168,136,1067.85,1
"13426",2020-11-01,"",14,"L","PZ",928,168,148,1107.69,1
"13427",2020-11-01,"",14,"ZF","PZ",1600,168,132,1717.3,1
"13428",2020-11-01,"",15,"F","PZ",1380,168,160,1437.63,1
"13429",2020-11-01,"",15,"F","PZ",1225,168,160,1528,1
"13430",2020-11-01,"",15,"L","PZ",928,168,152,1119.2,1
"13431",2020-11-01,"",15,"L","PZ",928,168,152,1082.7,1
"13432",2020-11-01,"",15,"ZF","PZ",2324,168,136,2468.02,1
"13433",2020-11-01,"",16,"F","PZ",1150,168,116,1336.29,1
"13434",2020-11-01,"",16,"F","PZ",1428,168,116.5,1875.31,1
"13435",2020-11-01,"",16,"L","PZ",928,168,127,1300.9,1
"13436",2020-11-01,"",16,"L","PZ",928,168,163.5,1102.87,1
"13437",2020-11-01,"",16,"ZF","PZ",1740,168,134.5,1997.66,1
"13438",2020-11-01,"",17,"F","PZ",1400,168,24,1538.9,1
"13439",2020-11-01,"",17,"F","PZ",1350,168,152,1307.58,1
"13440",2020-11-01,"",17,"L","PZ",928,168,144,950.16,1
"13441",2020-11-01,"",17,"L","PZ",928,168,152,926.71,1
"13442",2020-11-01,"",17,"ZF","PZ",1800,168,132,1876.33,1
"13443",2020-11-01,"",18,"F","PZ",1400,168,152,1320.17,1
"13444",2020-11-01,"",18,"L","PZ",950,168,135,921.29,1
"13445",2020-11-01,"",18,"L","PZ",928,168,148.5,910.82,1
"13446",2020-11-01,"",18,"ZF","PZ",1780,168,0,0,1
"13447",2020-11-01,"",19,"F","PZ",1250,168,120,1460.06,1
"13448",2020-11-01,"",19,"F","PZ",1550,168,136,1601.22,1
"13449",2020-11-01,"",19,"F","PZ",1330,168,156,1116.36,1
"13450",2020-11-01,"",19,"L","PZ",928,168,120,922.99,1
"13451",2020-11-01,"",19,"L","PZ",928,168,148,927.82,1
"13452",2020-11-01,"",19,"ZF","PZ",150,21,16.5,136.27,0.13
"13453",2020-11-01,"",22,"F","PZ",1400,168,122,1316.89,1
"13454",2020-11-01,"",22,"F","PZ",1400,168,162,2103.59,1
"13455",2020-11-01,"",22,"L","PZ",928,168,144,863.51,1
"13456",2020-11-01,"",22,"L","PZ",928,168,148,816.22,1
"13457",2020-11-01,"",22,"L","PZ",928,168,112,704.95,1
"13458",2020-11-01,"",22,"L","PZ",928,168,144,823.82,1
"13459",2020-11-01,"",22,"ZF","PZ",2100,168,164,2017.45,1
"13460",2020-11-01,"",25,"F","PZ",1050,168,120,1513.05,1
"13461",2020-11-01,"",25,"F","PZ",1050,168,156,1239.69,1
"13462",2020-11-01,"",25,"F","PZ",1050,168,144,1230.45,1
"13463",2020-11-01,"",25,"F","PZ",1060,168,160,1272.52,1
"13464",2020-11-01,"",25,"L","PZ",938,168,136,984.43,1
"13465",2020-11-01,"",25,"L","PZ",938,168,124,1017.29,1
"13466",2020-11-01,"",25,"L","PZ",928,168,150,1114.18,1
"13467",2020-11-01,"",25,"ZF","PZ",2040,168,123,2330.41,1
"13468",2020-11-01,"",26,"F","PZ",1100,168,120,1076.65,1
"13469",2020-11-01,"",26,"F","PZ",1230,168,160,1077.16,1
"13470",2020-11-01,"",26,"L","PZ",940,168,160,824.6,1
"13471",2020-11-01,"",26,"L","PZ",950,168,144,834.06,1
"13472",2020-11-01,"",26,"L","PZ",940,168,134.5,842.43,1
"13473",2020-11-01,"",26,"ZF","PZ",2080,168,136,1937.28,1
"13474",2020-11-01,"",27,"F","PZ",325,42,40,475.81,0.25
"13475",2020-11-01,"",27,"F","PZ",1250,168,158,1279.98,1
"13476",2020-11-01,"",27,"F","PZ",1300,168,113,781.15,1
"13477",2020-11-01,"",27,"F","PZ",1250,168,144,1435.08,1
"13478",2020-11-01,"",27,"L","PZ",928,168,104,994.05,1
"13479",2020-11-01,"",27,"L","PZ",950,168,160,1031.51,1
