id,mesto,regional,region_code,typ,fte,fte_F,fte_L,fte_ZF,trzby,bloky,naklady,podiel_rx,revenue_per_transaction,trzby_cv,bloky_cv,bloky_trend,kpi_mean,kpi_std,high_rx_complexity,is_shopping,is_poliklinika,is_street,produktivita,fte_zastup,seasonal_peak_factor,bloky_per_day,pharmacist_ratio,avg_base_salary,hourly_rate,pharmacist_wage_premium,bloky_range,prod_residual,predicted_fte,fte_diff,revenue_at_risk,actual_fte_gross,productivity_index,productivity_percentile,productivity_vs_segment,peer_rank_str,bloky_index,trzby_index,fte_actual,fte_recommended,fte_gap,revenue_at_risk_eur,fte_n,hospital_supply,produktivita_gross,is_above_avg_gross
109,"Žilina, R. Zaymusa",RR8_Katarína Kuchtová,RR8,C - street +,1.9513888888888888,0.0,0.87,0.87,603941.56,30296,44286.04,0.6219311020755055,19.93469632954846,0.146182392888338,0.1524661797484919,-0.0578911095796002,9.107843294035842,1.798132448143298,0,0,0,1,7.435513559946002,0.213840996168582,1.305122788486929,100.98666666666666,,1290.8333333333333,8.484526069610675,0.0,1099,0.312072982232328,2.4,-0.2,27451,2.2,106,63,nadpriemerná,26/68,76,67,2.2,2.4,0.1999999999999997,27451,0.2013888888888888,False,6.5953,True
110,"Trenčín, OC MAX",RR9_Andrej Jakubík,RR9,A - shopping premium,2.8397988505747125,0.87,1.54,0.61,467683.23,28543,54370.34,0.5198374977011684,16.385216340258555,0.1534648129581917,0.1081664079374186,0.0598988720342279,15.084730084598933,2.136757032143428,0,1,0,0,4.813727970317907,0.0124521072796935,1.1658199908909364,95.14333333333332,0.3609958506224066,1151.7446808510638,8.822755393401016,1.4054861488321564,770,-2.7122144444198897,5.0,-1.5,0,3.5,69,11,podpriemerná,9/9,32,31,3.5,5.0,1.5,0,0.6511015325670498,False,3.9057,False
111,"Levice, Na Bašte",RR11_Andrej Kukučka,RR11,D - street,2.079022988505747,1.38,0.22,0.74,669128.77,33728,59240.06,0.6243620491762744,19.838969698766604,0.1208964758469023,0.0891578057737263,-0.0194825934206323,11.18792043787881,1.6339972230094002,0,0,0,1,7.769638332181515,0.168582375478927,1.134606261859583,112.42666666666666,0.8625,1577.5142857142855,10.56399058630922,1.54994850669413,702,0.94208410135725,2.6,-0.1,13382,2.5,114,70,nadpriemerná,14/44,102,106,2.5,2.6,0.1,13382,0.4272030651340996,False,6.4613,True
112,"Lipt. Mikuláš, Nám. osloboditeľov",RR7_Ivana Iľanovská,RR7,C - street +,3.215756704980843,1.54,0.83,0.85,1035639.05,36054,66891.4,0.7764859388027132,28.72466439230044,0.0880928514549463,0.1010242283125874,0.0116425424795468,8.121230456513702,1.2520874579926402,1,0,0,1,5.369573311490063,0.0318486590038314,1.1942086869695456,120.18,0.6497890295358649,1348.2978723404256,9.560544642857144,1.3766096046053629,1052,-1.7538672662236108,4.1,-0.1,0,4.0,77,18,podpriemerná,57/68,91,115,4.0,4.1,0.0999999999999996,0,0.8218390804597702,False,4.3168,False
113,Púchov,RR9_Andrej Jakubík,RR9,D - street,2.125239463601533,0.47,0.84,0.57,684821.3,35190,46667.65,0.6283513523893022,19.460679170218818,0.1368980746516686,0.1035438307099332,0.1002710027100271,8.813824968418116,1.6158086796102,0,0,0,1,7.930140845070432,0.2397030651341,1.189087809036658,117.3,0.3587786259541984,1161.2903225806451,8.603503168567807,1.3609022556390975,991,1.102586614246167,2.5,0.0,0,2.5,117,75,nadpriemerná,12/44,106,109,2.5,2.5,0.0,0,0.3536877394636015,False,6.7414,True
126,"Šaľa, Hlavná",RR11_Andrej Kukučka,RR11,C - street +,3.707614942528736,0.96,1.74,0.76,948419.72,48467,74468.32,0.5936629512511613,19.568360327645618,0.1137435847434559,0.0730532695941077,0.0564984887235526,9.579898076109007,1.2480018519788465,0,0,0,1,6.260672996189362,0.24904214559387,1.1205975199620362,161.55666666666667,0.3555555555555555,1222.7083333333333,7.828372221837569,1.3596890913964084,864,-0.8627675815243121,3.9,0.4,0,4.3,89,35,podpriemerná,45/68,122,106,4.3,3.9,-0.3999999999999999,0,0.5957854406130269,False,5.3982,False
127,"Žilina, Národná",RR8_Katarína Kuchtová,RR8,D - street,3.5259818007662833,1.33,0.97,0.86,1078621.35,61705,69369.41,0.5756611715501458,17.480290900251198,0.1502547472488561,0.149312302098701,-0.0501249219237976,8.175645299251403,1.1295277961979182,0,0,0,1,8.381269313049687,0.368295019157088,1.2454096102422818,205.68333333333337,0.5782608695652175,1273.9130434782608,8.828494603294832,1.3315826201931906,2476,1.5537150822254224,3.7,1.0,0,4.7,123,86,nadpriemerná,7/44,186,171,4.7,3.7,-1.0,0,1.178999042145594,False,6.2877,True
129,"Ban. Bystrica, ProCare",RR6_Jaroslav Vigh,RR6,E - poliklinika,3.156609195402299,0.85,1.69,0.82,2936957.55,25229,64762.81,0.9156911954685896,116.41196836973324,0.1616781720863481,0.0984585326638327,0.100990099009901,2.8378661951371957,0.5318558682306691,1,0,1,0,3.827795478683051,0.0136494252873563,1.2252566490942964,84.09666666666666,0.3346456692913385,1285.8333333333333,8.747781409891983,1.4529616724738676,759,-2.6774772530029156,4.5,-0.9,0,3.6,55,1,podpriemerná,72/72,57,232,3.6,4.5,0.8999999999999999,0,0.4832375478927203,False,3.3563,False
130,"Košice, Hlavná",RR3_Jana Majernikova,RR3,C - street +,1.932471264367816,0.23,0.64,0.77,371006.43,20927,40295.15,0.6077740215984936,17.728600850575813,0.1374543092818747,0.1392734909602365,0.0618503118503118,13.33897370240878,2.4109730472482425,0,0,0,1,5.186369268897139,0.301125478927203,1.2024657141491852,69.75666666666666,0.264367816091954,1314.2307692307693,9.572547080636951,1.137786659054144,854,-1.9370713088165343,3.4,-0.9,0,2.5,74,12,podpriemerná,61/68,53,41,2.5,3.4,0.8999999999999999,0,0.5868055555555556,False,4.009,False
131,"Revúca, M.R.Štefánika",RR4_Radovan Kalmar,RR4,C - street +,3.794061302681993,1.42,1.5,0.78,1385152.83,60096,80483.52,0.7466655791332426,23.049002096645367,0.0836070299694393,0.0705670628594227,0.1166064295225413,7.491979213032159,0.8885966442391784,1,0,0,1,7.58596314062106,0.0965038314176245,1.139776357827476,200.32,0.4863013698630137,1221.0,9.01310666407616,1.2334494773519165,1245,0.4625225629073863,4.6,0.1,0,4.7,108,68,nadpriemerná,23/68,151,154,4.7,4.6,-0.1000000000000005,0,0.8785919540229885,False,6.1237,True
132,Šahy,RR11_Andrej Kukučka,RR11,D - street,3.7440134099616857,1.56,1.55,0.76,1238275.09,56481,78542.42,0.6524925733586387,21.923745861440132,0.0810292225411889,0.077331608897788,0.0643237486687965,8.745023890783466,0.8788574402630436,0,0,0,1,7.224944035817068,,1.181919583576778,188.27,0.5016077170418006,1277.0,9.975905803819764,1.328397212543554,1458,0.3973898049928035,4.5,0.1,0,4.6,106,61,nadpriemerná,18/44,171,196,4.6,4.5,-0.0999999999999996,0,0.8869731800766284,False,5.8805,True
134,"Poprad, Francisciho",RR7_Ivana Iľanovská,RR7,D - street,1.823036398467433,0.38,0.71,0.57,447896.08,21966,36540.45,0.6967590785791203,20.390425202585813,0.1165399625225587,0.1241475895689595,0.1334056399132321,10.011684999288084,1.8435435726601992,0,0,0,1,5.770655457769614,0.23227969348659,1.2433761267413277,73.22,0.3486238532110092,1277.4583333333333,8.3964951442238,1.6224188790560472,800,-1.0568987730546509,2.7,-0.4,0,2.3,85,30,podpriemerná,32/44,66,71,2.3,2.7,0.4000000000000003,0,0.5114942528735632,False,4.574,False
135,Vrútky,RR8_Katarína Kuchtová,RR8,D - street,2.1987547892720305,0.4,0.82,0.8,617803.66,28256,46050.66,0.7374223390000635,21.86451231596829,0.1274384645384748,0.1105907478428974,0.1397941680960548,9.24784634690375,1.8855775991745745,1,0,0,1,6.154650402962319,0.194444444444444,1.2294733861834657,94.18666666666668,0.3278688524590164,1246.0,7.944641420118343,1.202090592334495,1105,-0.6729038278619459,2.8,-0.2,0,2.6,91,36,podpriemerná,29/44,85,98,2.6,2.8,0.1999999999999997,0,0.3630268199233716,False,5.2048,False
136,"Rožňava, nemocnica",RR4_Radovan Kalmar,RR4,E - poliklinika,4.380986590038314,2.22,3.38,0.86,1718307.54,65842,87072.93,0.7946080129520935,26.097438413170924,0.0877973309761798,0.1098474118012282,-0.1491873396065013,6.538484679687975,1.2880820667891113,1,0,1,0,7.197813610276039,0.0122126436781609,1.1808268278606362,219.47333333333333,0.3964285714285714,1163.563829787234,7.8394252447345,1.286790325886452,1761,0.692540878590072,5.5,0.1,0,5.6,103,71,priemerná,22/72,148,136,5.6,5.5,-0.0999999999999996,0,1.2056992337164751,True,5.631,True
138,"Hlohovec, nemocnica",RR12_Alena Romanová,RR12,E - poliklinika,2.6257183908045976,0.86,0.84,0.84,869843.62,41965,60139.09,0.7142559486727053,20.72783557726677,0.1395251613667061,0.1232261966847409,0.0757756563245823,8.782616156991095,1.516330927832529,1,0,1,0,7.654354765161874,0.109434865900383,1.2690575479566304,139.88333333333333,0.5058823529411764,1328.888888888889,8.828738764310721,1.3379790940766552,1564,1.149082033475907,3.3,-0.3,43492,3.0,109,86,nadpriemerná,11/72,94,69,3.0,3.3,0.2999999999999998,43492,0.3273467432950191,False,6.6994,True
141,"Čadca, Kaufland",RR8_Katarína Kuchtová,RR8,B - shopping,4.73323754789272,1.68,2.16,0.81,1347444.84,102959,102002.68,0.4000401530351327,13.087198205110774,0.0937346150115405,0.08062092748685,0.146546686922987,9.483389265540582,1.0536653125903483,0,1,0,0,10.417788121015883,0.384818007662835,1.1278664322691558,343.19666666666666,0.4375,1184.235294117647,9.318338918389443,1.3017443374121322,2198,0.6152207823600921,5.3,0.5,0,5.8,134,70,nadpriemerná,29/93,103,87,5.8,5.3,-0.5,0,1.0268199233716475,False,8.5017,True
143,"Sabinov, Kaufland Bernolaková",RR2_Silvia Mastikova,RR2,B - shopping,4.760057471264368,1.82,2.65,0.67,1234302.9,97737,83146.93,0.4174439191546905,12.628819177998096,0.0933215973050107,0.0942642773795337,0.2069502074688796,8.774529148299068,0.9472047741746122,0,1,0,0,9.833685481436758,0.003831417624521,1.162589398078517,325.79,0.4071588366890381,1088.1690140845071,7.470814490186023,1.1673867595818814,2636,0.0311181427809668,5.0,0.3,0,5.3,126,57,nadpriemerná,41/93,97,79,5.3,5.0,-0.2999999999999998,0,0.5131704980842912,False,8.8319,True
144,Nemocnica Dunajská Streda,RR14_Zsolt Balogh,RR14,E - poliklinika,6.8022030651340994,4.22,3.54,0.66,3326201.5300000003,91314,144370.41,0.8322920138876851,36.42597553496726,0.0979139589695522,0.0862084209847237,-0.0040914560770156,5.526786902473639,0.7112664490884837,1,0,1,0,6.429205097514608,0.143438697318008,1.1394966817793548,304.38,0.5438144329896907,1226.090909090909,8.648171883893,1.372613789312051,2142,-0.076067634171359,9.4,0.2,0,9.6,92,49,podpriemerná,38/72,206,262,9.6,9.4,-0.1999999999999993,0,2.8275862068965516,True,4.5555,False
145,"Bratislava, Kaufland",RR16_Robert Kardoš,RR16,B - shopping,4.9897030651341,1.7,2.32,0.72,1564466.0,87463,111133.51,0.4335322084340599,17.887175148348444,0.1247801171528546,0.1007562110076034,0.080158264947245,8.6646869802721,1.2380914205717166,0,1,0,0,8.394970485194603,0.437021072796935,1.192549992568286,291.54333333333335,0.4228855721393035,1070.7763157894738,8.295224724775277,0.9584269683771802,2633,-1.4075968534611878,5.7,0.0,0,5.7,108,17,nadpriemerná,78/93,87,101,5.7,5.7,0.0,0,0.7004310344827587,False,7.3488,False
146,"Bratislava, Kaufland Podunajské B.",RR13_Slavomír Bodnár,RR13,B - shopping,5.438697318007662,1.74,2.66,0.9,1659595.11,109304,108006.77,0.4083702379672594,15.183297134597089,0.1049729412952308,0.0707100056169802,0.1170556552962298,8.47005872323173,0.9249054787031636,0,1,0,0,9.62522014793942,0.15014367816092,1.101588230988802,364.3466666666667,0.3954545454545454,1211.6666666666667,8.573172959529732,1.358885017421603,2256,-0.1773471907163717,5.8,0.3,0,6.1,123,52,nadpriemerná,46/93,109,107,6.1,5.8,-0.2999999999999998,0,0.6800766283524904,False,8.5817,True
149,"Vranov nad Topľou, Kaufland",RR2_Silvia Mastikova,RR2,B - shopping,4.24712643678161,1.81,1.7,0.85,1531248.54,107758,82369.43,0.5030731457872933,14.210068301193417,0.2239432093387499,0.2051951928215689,1.6514187866927592,7.653203733762556,2.313300044114511,0,1,0,0,12.151330626973383,0.0397509578544061,1.2091538447261456,359.1933333333333,0.5156695156695157,1170.645161290323,8.834226157738422,1.198874296435272,6770,2.348763288317592,5.0,-0.1,15624,4.9,150,95,nadpriemerná,6/93,107,98,4.9,5.0,0.0999999999999996,15624,0.6130268199233717,False,10.5323,True
151,"Bratislava, Bory",RR16_Robert Kardoš,RR16,A - shopping premium,6.632183908045977,3.46,3.26,0.83,2128079.25,131889,138802.53,0.2707017889488843,16.135380888474398,0.1537233848989338,0.1780289784460752,0.0934245297683817,8.3612164519427,0.8438266684126013,0,1,0,0,9.524046793760828,0.0914750957854406,1.2103814571344085,439.63,0.5148809523809524,1227.9065420560748,8.573115815533056,1.3630420779107346,5297,1.9981043790230313,8.3,-0.7,98003,7.6,136,78,nadpriemerná,3/9,146,141,7.6,8.3,0.7000000000000011,98003,0.9310344827586208,False,8.3112,True
159,"Bratislava, Hl. stanica",RR16_Robert Kardoš,RR16,D - street,2.348419540229885,0.76,0.77,0.82,461217.7,27485,46477.68,0.5325343108037701,16.780705839548844,0.2530267606520531,0.255173986282204,-0.7529330572808833,14.13778791145645,7.252569496197908,0,0,0,1,5.605179973488314,0.0919540229885057,1.2652719665271968,91.61666666666666,0.4967320261437908,1314.857142857143,8.900144794534516,1.343680709534368,2088,-1.222374257335951,3.3,0.1,0,3.4,82,27,podpriemerná,33/44,83,73,3.4,3.3,-0.1,0,1.082375478927203,False,3.8716,False
161,"Bratislava, OC Dubrawa",RR16_Robert Kardoš,RR16,B - shopping,3.9337883141762457,1.75,1.71,0.11,905694.84,60085,74187.72,0.4074401042187676,15.07355979029708,0.1075107264405892,0.0849386426687683,0.1934260429835651,10.533394827030278,1.4375718771764427,0,1,0,0,7.315172728656207,0.375838122605364,1.1777315469751186,200.28333333333333,0.5057803468208093,933.7333333333332,8.398118373372702,1.3417590027700832,1699,-2.4873946099995843,4.8,-0.4,0,4.4,94,8,podpriemerná,87/93,60,58,4.4,4.8,0.3999999999999994,0,0.46455938697318,False,6.5401,False
162,"Bardejov, Kaufland",RR2_Silvia Mastikova,RR2,B - shopping,4.267001915708812,1.61,1.68,0.87,1556934.0,101242,91212.33,0.5290710910032153,15.37834100472136,0.088639782080567,0.0840540085948324,0.0384391380314502,7.985517686567547,0.7371118278957157,0,1,0,0,11.363376171502336,0.136733716475096,1.148416665020446,337.47333333333336,0.4893617021276596,1209.7540983606557,9.508400644344723,1.2187747612494266,2107,1.5608088328465453,4.9,0.4,0,5.3,146,85,nadpriemerná,15/93,101,100,5.3,4.9,-0.3999999999999994,0,1.0747126436781609,False,9.1486,True
163,"Rožňava, Kaufland",RR4_Radovan Kalmar,RR4,B - shopping,5.01580459770115,1.6,2.38,0.86,1463999.96,96810,101673.37,0.4800520144822955,15.122404297076748,0.096867745151171,0.0700395120408522,0.060024906600249,8.951636726315504,0.938018949961434,0,1,0,0,9.243769693497564,0.184865900383142,1.0651378989773783,322.7,0.4020100502512563,1198.3333333333333,9.486908119340956,1.343205574912892,1772,-0.5587976451582275,5.9,0.1,0,6.0,119,29,nadpriemerná,67/93,97,94,6.0,5.9,-0.0999999999999996,0,0.9554597701149424,False,7.7275,False
164,"Prešov, Sekčov",RR2_Silvia Mastikova,RR2,E - poliklinika,4.2098898467432955,1.66,1.72,0.81,1555586.0,58981,82185.94,0.8110193971917979,26.37435784405147,0.1027269381201266,0.1202956773975577,0.0713997579669221,6.403911286143885,0.6902278744063198,1,0,1,0,6.709820539802614,0.0189176245210728,1.252064224072159,196.60333333333332,0.4911242603550296,1304.0,8.19570322543782,1.2998296422487223,2266,0.2045478081166472,5.2,-0.4,64816,4.8,96,58,priemerná,31/72,133,123,4.8,5.2,0.4000000000000003,64816,0.5858477011494253,False,5.8849,True
174,Kaufland Košice,RR4_Radovan Kalmar,RR4,B - shopping,5.2011494252873565,2.5,2.57,0.85,1634289.45,106008,105443.99,0.4872653066444258,15.41666147837899,0.0925301819476252,0.0752819257319271,0.1581853096495439,8.864263527457153,1.2705815573823476,0,1,0,0,9.761325966850825,0.0663314176245211,1.1309712474530225,353.36,0.4930966469428007,1152.3809523809523,8.542475496152289,1.2241579558652729,2547,-0.0412413718049666,5.9,0.0,0,5.9,125,55,nadpriemerná,43/93,106,105,5.9,5.9,0.0,0,0.7452107279693486,False,8.6051,True
175,Kaufland Prievidza,RR10_Mário Mantuano,RR10,B - shopping,4.789750957854406,1.75,2.58,0.66,1185947.44,88691,99445.26,0.4156680670435108,13.371677396804635,0.1006089407545145,0.0821217568959549,0.2271799358413531,10.592486124863504,1.4753999293414934,0,1,0,0,8.868213178682126,0.38242337164751,1.139506827073773,295.63666666666666,0.4041570438799076,1109.925925925926,8.38749231360492,1.8301944324867268,2359,-0.9343541599736652,5.3,0.7,0,6.0,114,22,nadpriemerná,74/93,88,76,6.0,5.3,-0.7000000000000002,0,1.167624521072797,False,7.0794,False
176,Gelnica,RR3_Jana Majernikova,RR3,C - street +,1.9288793103448276,0.84,0.0,0.85,458800.24,20613,45539.87,0.746162556497355,22.257810119827298,0.0829582181050967,0.0798198356984608,-0.0201591511936339,11.427429832886732,1.3681935292624692,1,0,0,1,5.118063314711352,0.298850574712644,1.1561635860864503,68.71,,1400.0,9.198046156024352,,398,-2.0053772630023214,3.3,-1.1,0,2.2,73,10,podpriemerná,62/68,52,51,2.2,3.3,1.0999999999999996,0,0.241139846743295,False,4.4873,False
177,"TESCO, Považská Bystrica",RR9_Andrej Jakubík,RR9,B - shopping,6.730603448275863,2.73,3.12,0.77,2614515.11,155649,139653.02,0.499755050182135,16.79750663351515,0.0883825664085328,0.0684386972216594,0.2105220754108926,7.0253165938997455,0.8816723881951284,0,1,0,0,11.075461628775752,0.17911877394636,1.1164350557986238,518.83,0.4666666666666667,1174.6,9.540879566003618,1.4022841480127912,3055,1.272894290119961,8.2,-0.3,49642,7.9,142,83,nadpriemerná,17/93,155,168,7.9,8.2,0.2999999999999989,49642,1.145354406130268,False,9.436,True
178,"TESCO, Rožnava",RR4_Radovan Kalmar,RR4,B - shopping,5.086685823754789,2.04,1.3,0.81,1600858.13,116283,104748.63,0.5314159787538449,13.766914596286645,0.0830899172011807,0.0773019355742757,0.0718004125331499,8.252812658347802,0.950050043596472,0,1,0,0,10.94840410507485,0.953544061302682,1.0868656639405587,387.61,0.6107784431137725,1223.457627118644,9.507437319468515,1.2410895054398796,2598,1.145836766419059,5.5,0.4,0,5.9,140,82,nadpriemerná,18/93,116,103,5.9,5.5,-0.4000000000000003,0,0.8237547892720307,False,9.4392,True
180,Trnava,RR12_Alena Romanová,RR12,E - poliklinika,2.0644157088122608,0.47,0.0,0.87,698122.52,35636,54064.25,0.6273258310016987,19.590372656863845,0.0811504491732914,0.0917143905316223,0.0812479688007799,9.40917204926062,1.6775495267621847,0,0,1,0,8.267254378842365,0.717193486590038,1.169154787293748,118.78666666666666,,1620.5263157894738,10.99861885318658,,819,1.7619816471563985,2.8,-0.5,75882,2.3,118,94,nadpriemerná,5/72,80,55,2.3,2.8,0.5,75882,0.2066570881226054,False,7.4205,True
181,Detva,RR5_Juraj Hvorecky,RR5,C - street +,2.1472701149425286,0.77,0.77,0.17,762719.72,29917,56554.82,0.7496219581158857,25.494525520607013,0.1101787471531239,0.1115940552794232,0.1620477290223248,9.056534643198525,1.2742563811138656,1,0,0,1,6.672688747630196,0.466714559386973,1.164421566333523,99.72333333333331,0.5,911.35,10.946093179904574,1.3850174216027875,833,-0.4507518300834778,3.2,-0.4,0,2.8,95,43,priemerná,40/68,75,85,2.8,3.2,0.4000000000000003,0,0.6987547892720306,False,5.1172,False
182,"Michalovce, modular",RR1_Beata Kubanova,RR1,E - poliklinika,2.376436781609195,0.85,0.87,0.71,937960.45,31731,51829.8,0.8233269110653867,29.55975071696448,0.1159621120467207,0.1111356525265509,0.2528317152103559,7.147048872464185,0.8647576092239844,1,0,1,0,6.394800483675925,0.0282567049808429,1.263118086413917,105.77,0.4941860465116279,1277.7777777777778,9.021827640361211,1.116585704371964,1050,-0.1104722480100415,3.2,-0.4,66997,2.8,91,47,podpriemerná,39/72,71,74,2.8,3.2,0.4000000000000003,66997,0.425287356321839,False,5.4274,True
183,Nitra,RR11_Andrej Kukučka,RR11,C - street +,2.5893199233716473,0.82,1.73,0.82,1299868.83,39636,67703.49,0.7348234898439714,32.79515667574932,0.1749198791090014,0.1093600906366661,-0.0329732802728823,7.245288023843592,1.4181692987796406,1,0,0,1,7.331175436974005,0.064176245210728,1.202845897668786,132.12,0.3215686274509804,1272.5,9.071982039769082,1.306532663316583,1254,0.2077348592603316,3.3,-0.2,41931,3.1,105,57,priemerná,30/68,100,145,3.1,3.3,0.1999999999999997,41931,0.4638409961685824,False,6.1235,True
184,"Žilina, Mirage",RR8_Katarína Kuchtová,RR8,B - shopping,3.0529214559386975,0.86,1.46,0.82,633615.66,43576,58556.1,0.52106497809729,14.54047319625482,0.1328779498672453,0.1501604005341484,0.1191318707242274,11.407714668338528,2.1054419096160717,0,1,0,0,6.835987136245974,0.0730363984674329,1.16733982008445,145.25333333333333,0.3706896551724138,1089.9166666666667,7.715276036091145,1.3381169397847377,1450,-2.9665802024098173,4.0,-0.5,0,3.5,88,3,podpriemerná,91/93,43,41,3.5,4.0,0.5,0,0.4810823754789272,False,5.9628,False
192,"Nitra, BILLA",RR11_Andrej Kukučka,RR11,B - shopping,5.179358237547893,1.8,2.06,0.85,1782026.41,95542,104242.43,0.568651308596487,18.65175954030688,0.1124477830784865,0.1085161054615854,0.05470946579194,7.437315215041661,1.2067368030008845,0,1,0,0,8.83462018586158,0.475814176245211,1.1640535052647003,318.47333333333336,0.466321243523316,1211.9722222222222,8.723494661921707,1.480764523952562,2744,-0.9679471527942116,6.4,-0.4,0,6.0,113,20,nadpriemerná,75/93,95,115,6.0,6.4,0.4000000000000003,0,0.8220785440613027,False,7.6263,False
194,"Billa, Handlová",RR10_Mário Mantuano,RR10,B - shopping,4.136733716475096,0.73,2.32,0.69,989298.84,60682,93168.65,0.5818884109881297,16.303003196994165,0.088582229714177,0.0803602877481241,0.1236811254396248,11.167653986098449,1.1652664959373806,0,1,0,0,7.025412445730818,0.395354406130268,1.114729244256946,202.27333333333337,0.239344262295082,1236.0,8.750565796210958,1.5574912891986064,1327,-2.7771548929249734,5.5,-0.3,0,5.2,90,4,podpriemerná,90/93,61,64,5.2,5.5,0.2999999999999998,0,1.0747126436781609,False,5.5889,False
195,"Kaufland, Poprad",RR7_Ivana Iľanovská,RR7,B - shopping,5.15493295019157,2.36,1.68,0.84,1837036.24,116425,109841.66,0.5687808260113584,15.778709383723427,0.1045399181195776,0.0845772885680522,0.1868993703744615,7.477086392233541,0.9839692626595606,0,1,0,0,10.8166488595717,0.33117816091954,1.1807773244578057,388.0833333333333,0.5841584158415841,1233.0735294117646,9.005733071638863,1.241860599721348,3333,1.0140815209159086,5.9,-0.1,15836,5.8,139,78,nadpriemerná,21/93,116,118,5.8,5.9,0.1000000000000005,15836,0.6628352490421455,False,9.6136,True
196,"Bratislava, Eurovea",RR15_Miroslava Kolesárová,RR15,A - shopping premium,6.065852490421456,3.04,3.58,0.2,1633547.89,101486,123018.94,0.2589446092088552,16.09628805943677,0.2429212598170851,0.2894763173540194,0.0035053028941218,9.30378527233916,1.1457975370535152,0,1,0,0,8.012790651770551,0.517959770114943,1.3155706205782078,338.2866666666667,0.459214501510574,1064.7363636363636,8.145114793231762,1.2646866787256772,6094,0.4868482370327545,7.8,-0.5,55943,7.3,114,56,nadpriemerná,5/9,113,108,7.3,7.8,0.5,55943,1.282088122605364,False,6.6581,True
197,"Bratislava, Central",RR15_Miroslava Kolesárová,RR15,A - shopping premium,10.236350574712644,5.74,4.5,0.77,2678649.6799999997,117390,207456.58,0.554271844909559,22.81838044126416,0.131310280344449,0.1396400493880692,-0.006265345864025,9.170469561165731,1.2236891171156796,0,1,0,0,5.492315250193021,0.0548371647509579,1.2073600817786865,391.3,0.560546875,1156.9122807017543,7.951701484750331,1.296610519362563,4258,-2.033627164544776,10.8,1.0,0,11.8,78,22,podpriemerná,8/9,130,177,11.8,10.8,-1.0,0,1.6079980842911878,False,4.7645,False
198,"Bratislava, podchod Trnavské mýto",RR15_Miroslava Kolesárová,RR15,D - street,4.142001915708812,1.72,1.89,0.75,996686.21,65059,80227.57,0.4916013034834705,15.319728400375045,0.1050914972513989,0.1073626998684939,0.0923052053022955,9.57835236045231,1.2195921793451523,0,0,0,1,7.522576169277914,0.01772030651341,1.140995096758327,216.86333333333337,0.4764542936288088,1025.4594594594594,7.517380664984088,1.8751954346466544,1681,0.6950219384536496,4.3,0.4,0,4.7,111,66,nadpriemerná,16/44,196,158,4.7,4.3,-0.4000000000000003,0,0.5871647509578545,False,6.6295,True
201,Turany,RR8_Katarína Kuchtová,RR8,C - street +,1.362068965517241,0.58,0.0,0.63,551246.71,21792,37824.59,0.7894178633737334,25.295829203377384,0.130587166219527,0.1872741341993344,0.2275,8.421538302351758,1.4249810721970488,1,0,0,1,7.662447257383974,0.149664750957854,1.4581497797356828,72.64,,1238.5,9.095924245413295,,1307,0.5390066796703001,1.9,-0.3,51679,1.6,109,69,nadpriemerná,22/68,55,61,1.6,1.9,0.2999999999999998,51679,0.2152777777777778,False,6.523,True
202,"Bratislava, Eurovea II",RR15_Miroslava Kolesárová,RR15,A - shopping premium,3.9317528735632186,1.74,1.57,0.11,598023.06,48367,71276.44,0.2418171132063034,12.364278537019043,0.1341146709918529,0.2223201755488073,0.2079599916649302,13.685230076709466,1.769008409436596,0,1,0,0,5.891589012729153,0.592911877394636,1.302540988690636,161.22333333333333,0.525679758308157,966.448275862069,7.512012323204034,1.2946483321069413,2451,-1.634353402008644,5.5,-1.2,0,4.3,84,44,podpriemerná,6/9,54,39,4.3,5.5,1.2000000000000002,0,0.4178639846743294,False,5.387,False
203,"Bardejov, Stanica",RR2_Silvia Mastikova,RR2,C - street +,1.7555076628352493,0.0,0.79,0.85,558203.03,35985,38015.08,0.6292843125555946,15.51210309851327,0.1143793871667092,0.0993690551256126,0.0158492822966507,9.37938472532048,1.1916742586924651,0,0,0,1,9.817214568271718,0.122365900383142,1.1508128386827845,119.95,,1272.0,9.260344424985403,0.0,889,2.693773990558044,1.8,0.2,0,2.0,140,93,nadpriemerná,6/68,90,62,2.0,1.8,-0.1999999999999999,0,0.2634099616858237,False,8.6171,True
207,Košice - Ťahanovce,RR1_Beata Kubanova,RR1,B - shopping,4.211446360153257,1.93,1.6,0.86,1311823.88,67447,75599.43,0.6592891951318953,19.449699467730216,0.1115106101679994,0.1072078175328657,0.2191549295774648,7.495684105827501,0.7798720866315811,0,1,0,0,7.670097230909188,0.0356800766283525,1.1979183655314545,224.82333333333332,0.546742209631728,1167.4126984126983,8.060113611535941,1.144231884057971,2215,-2.1324701077466033,5.1,-0.2,0,4.9,98,9,priemerná,86/93,67,84,4.9,5.1,0.1999999999999993,0,0.728927203065134,False,6.5923,False
