id,year,month,revenue
243,2020,7,39040.87
243,2020,8,34350.01
243,2020,9,45087.93
243,2020,10,43657.54
243,2020,11,38893.18
243,2020,12,36551.24
243,2021,1,34394.16
243,2021,2,36403.48
243,2021,3,40545.47
243,2021,4,34324.28
243,2021,5,40827.8
243,2021,6,44535.94
243,2021,7,32308.38
243,2021,8,34497.13
244,2019,1,0.0
244,2019,2,0.0
244,2019,3,0.0
244,2019,4,0.0
244,2019,5,0.0
244,2019,6,0.0
244,2019,7,0.0
244,2019,8,0.0
244,2019,9,0.0
244,2019,10,0.0
244,2019,11,0.0
244,2019,12,0.0
244,2020,1,45272.69
244,2020,2,42201.36
244,2020,3,38523.82
244,2020,4,26623.2
244,2020,5,37186.86
244,2020,6,23577.77
244,2020,7,26136.36
244,2020,8,22597.98
244,2020,9,28124.56
244,2020,10,27497.98
244,2020,11,25977.27
244,2020,12,25740.05
244,2021,1,24740.29
244,2021,2,24699.81
244,2021,3,30099.57
244,2021,4,24379.83
244,2021,5,25238.79
244,2021,6,25658.55
244,2021,7,23048.0
244,2021,8,19463.25
246,2019,1,291278.59
246,2019,2,263986.36
246,2019,3,307469.19
246,2019,4,300160.16
246,2019,5,286843.99
246,2019,6,292739.15
246,2019,7,257889.43
246,2019,8,224814.78
246,2019,9,284998.77
246,2019,10,331626.02
246,2019,11,272814.84
246,2019,12,239333.87
246,2020,1,27842.76
246,2020,2,23047.72
246,2020,3,19890.26
246,2020,4,26458.63
246,2020,5,24218.95
246,2020,6,84687.6
246,2020,7,71318.84
246,2020,8,66542.94
246,2020,9,75580.85
246,2020,10,87756.94
246,2020,11,68004.71
246,2020,12,78820.95
246,2021,1,71837.27
246,2021,2,71754.82
246,2021,3,88898.91
246,2021,4,69103.28
246,2021,5,84130.65
246,2021,6,88456.7
246,2021,7,67650.53
246,2021,8,71891.84
247,2019,1,128058.67
247,2019,2,118928.61
247,2019,3,125796.05
247,2019,4,117227.82
247,2019,5,138901.09
247,2019,6,136344.13
247,2019,7,111007.87
247,2019,8,99232.77
247,2019,9,129107.39
247,2019,10,157691.21
247,2019,11,150084.19
247,2019,12,118534.47
247,2020,1,97554.41
247,2020,2,90770.34
247,2020,3,114184.89
247,2020,4,82141.52
247,2020,5,70569.64
247,2020,6,0.0
247,2020,7,0.0
247,2020,8,0.0
247,2020,9,0.0
247,2020,10,0.0
247,2020,11,0.0
247,2020,12,0.0
247,2021,1,0.0
247,2021,2,0.0
247,2021,3,0.0
247,2021,4,0.0
247,2021,5,0.0
247,2021,6,0.0
247,2021,7,0.0
247,2021,8,0.0
248,2019,1,60320.41
248,2019,2,65742.81
248,2019,3,63753.51
248,2019,4,65884.56
248,2019,5,62532.28
248,2019,6,61715.66
248,2019,7,66658.14
248,2019,8,62930.73
248,2019,9,71187.17
248,2019,10,87638.32
248,2019,11,88832.41
248,2019,12,113700.9
248,2020,1,0.0
248,2020,2,0.0
248,2020,3,0.0
248,2020,4,0.0
248,2020,5,0.0
248,2020,6,222303.92
248,2020,7,223150.52
248,2020,8,183734.7
248,2020,9,225549.51
248,2020,10,227227.25
248,2020,11,176659.94
248,2020,12,182963.96
248,2021,1,163347.29
248,2021,2,165530.65
248,2021,3,202448.64
248,2021,4,166582.59
248,2021,5,208911.51
248,2021,6,225581.19
248,2021,7,156626.98
248,2021,8,164906.77
249,2019,1,95795.87
249,2019,2,97095.53
249,2019,3,92494.42
249,2019,4,179291.29
249,2019,5,161913.26
249,2019,6,126794.55
249,2019,7,109879.72
249,2019,8,131337.84
249,2019,9,120432.9
249,2019,10,126102.58
249,2019,11,175056.15
249,2019,12,109902.89
249,2020,1,273062.32
249,2020,2,255062.65
249,2020,3,185220.27
249,2020,4,70627.62
249,2020,5,140128.16
249,2020,6,132981.03
249,2020,7,118195.02
249,2020,8,95879.48
249,2020,9,136369.19
249,2020,10,139780.8
249,2020,11,131358.69
249,2020,12,138216.3
249,2021,1,112136.76
249,2021,2,98867.71
249,2021,3,102726.85
249,2021,4,87123.82
249,2021,5,105564.82
249,2021,6,113870.46
249,2021,7,84200.29
249,2021,8,86111.14
251,2019,1,0.0
251,2019,2,0.0
251,2019,3,50927.5
251,2019,4,59148.95
251,2019,5,58273.8
251,2019,6,49391.46
251,2019,7,57198.19
251,2019,8,55283.45
251,2019,9,65646.51
251,2019,10,64175.13
251,2019,11,67778.85
251,2019,12,61376.28
251,2020,1,135120.83
251,2020,2,132314.17
251,2020,3,94509.94
251,2020,4,57116.86
251,2020,5,78877.53
251,2020,6,85878.97
251,2020,7,94839.31
251,2020,8,105228.83
251,2020,9,104295.91
251,2020,10,124299.45
251,2020,11,97055.38
251,2020,12,134874.61
251,2021,1,125540.86
251,2021,2,128282.15
251,2021,3,140772.0
251,2021,4,115855.92
251,2021,5,108928.21
251,2021,6,113937.9
251,2021,7,111056.43
251,2021,8,110530.83
252,2019,1,0.0
252,2019,2,0.0
252,2019,3,0.0
252,2019,4,0.0
252,2019,5,0.0
252,2019,6,0.0
252,2019,7,0.0
252,2019,8,0.0
252,2019,9,0.0
252,2019,10,0.0
252,2019,11,0.0
252,2019,12,28750.94
252,2020,1,91010.01
252,2020,2,97090.46
252,2020,3,133751.13
252,2020,4,92818.67
252,2020,5,87685.63
252,2020,6,58809.15
252,2020,7,59697.16
252,2020,8,50222.49
252,2020,9,61107.5
252,2020,10,64098.43
252,2020,11,52429.23
252,2020,12,66845.44
252,2021,1,44787.2
252,2021,2,43341.93
252,2021,3,53596.7
252,2021,4,45525.78
252,2021,5,49904.98
252,2021,6,65421.13
252,2021,7,46552.73
252,2021,8,49653.48
254,2019,1,0.0
254,2019,2,0.0
254,2019,3,0.0
254,2019,4,0.0
254,2019,5,0.0
254,2019,6,0.0
254,2019,7,0.0
254,2019,8,0.0
254,2019,9,42246.72
254,2019,10,43681.01
254,2019,11,36921.27
254,2019,12,41216.65
254,2020,1,44163.65
254,2020,2,52668.95
254,2020,3,63499.04
254,2020,4,47714.13
254,2020,5,52099.88
254,2020,6,57723.33
254,2020,7,62335.03
254,2020,8,49157.4
254,2020,9,65609.24
254,2020,10,70348.71
254,2020,11,51300.83
254,2020,12,57248.42
254,2021,1,41578.4
254,2021,2,41695.46
254,2021,3,63000.42
254,2021,4,49780.15
254,2021,5,51663.96
254,2021,6,50362.61
254,2021,7,48828.58
254,2021,8,49452.22
255,2019,1,64493.55
255,2019,2,61399.98
255,2019,3,62794.88
255,2019,4,68346.45
255,2019,5,70910.55
255,2019,6,66567.58
255,2019,7,63091.09
255,2019,8,58200.05
255,2019,9,75489.32
255,2019,10,78499.41
255,2019,11,69691.22
255,2019,12,78063.54
255,2020,1,71984.86
255,2020,2,64524.25
255,2020,3,61027.74
255,2020,4,50427.01
255,2020,5,52143.1
255,2020,6,83659.76
255,2020,7,96294.6
255,2020,8,87178.45
255,2020,9,100396.44
255,2020,10,114663.13
255,2020,11,94176.56
255,2020,12,124196.04
255,2021,1,103656.84
255,2021,2,96676.92
255,2021,3,121259.3
255,2021,4,93992.3
255,2021,5,94033.78
255,2021,6,104627.57
255,2021,7,101046.1
255,2021,8,104511.28
256,2019,1,51124.33
256,2019,2,56654.41
256,2019,3,52416.06
256,2019,4,50697.21
256,2019,5,50378.72
256,2019,6,41992.24
256,2019,7,43302.97
256,2019,8,41644.89
256,2019,9,45351.0
256,2019,10,51438.52
256,2019,11,43558.22
256,2019,12,46854.55
256,2020,1,90161.7
256,2020,2,101558.39
256,2020,3,111896.16
256,2020,4,62288.54
256,2020,5,68738.0
256,2020,6,36002.24
256,2020,7,36849.07
256,2020,8,36874.82
256,2020,9,38633.43
256,2020,10,44994.78
256,2020,11,36119.93
256,2020,12,50128.92
256,2021,1,41421.44
256,2021,2,44394.55
256,2021,3,49040.8
256,2021,4,40264.4
256,2021,5,37885.6
256,2021,6,43983.73
256,2021,7,36879.86
256,2021,8,38986.9
258,2019,1,39865.97
258,2019,2,38553.81
258,2019,3,41752.79
258,2019,4,39708.57
258,2019,5,44368.16
258,2019,6,42338.25
258,2019,7,41520.57
258,2019,8,33759.65
258,2019,9,43001.7
258,2019,10,46918.9
258,2019,11,45334.66
258,2019,12,53482.97
258,2020,1,40199.62
258,2020,2,39810.68
258,2020,3,55718.19
258,2020,4,39694.93
258,2020,5,34769.99
258,2020,6,83000.36
258,2020,7,78736.54
258,2020,8,81311.33
258,2020,9,85816.58
258,2020,10,111734.25
258,2020,11,100116.59
258,2020,12,119217.33
258,2021,1,104653.17
258,2021,2,120493.83
258,2021,3,121537.37
258,2021,4,102877.63
258,2021,5,93220.93
258,2021,6,101344.21
258,2021,7,95657.78
258,2021,8,100224.95
259,2019,1,110341.4
259,2019,2,111132.36
259,2019,3,125369.8
259,2019,4,110166.55
259,2019,5,128702.82
259,2019,6,111651.0
259,2019,7,116622.21
259,2019,8,101707.56
259,2019,9,131339.97
259,2019,10,111250.82
259,2019,11,101943.45
259,2019,12,109926.24
259,2020,1,79314.75
259,2020,2,78233.55
259,2020,3,123067.0
259,2020,4,89716.57
259,2020,5,79481.86
259,2020,6,39584.91
259,2020,7,39907.32
259,2020,8,41615.85
259,2020,9,51135.19
259,2020,10,50623.22
259,2020,11,41124.11
259,2020,12,49715.87
259,2021,1,45109.04
259,2021,2,55689.96
259,2021,3,53528.93
259,2021,4,44274.12
259,2021,5,49159.15
259,2021,6,49792.71
259,2021,7,40913.51
259,2021,8,49396.01
261,2019,1,124316.97
261,2019,2,109092.04
261,2019,3,129788.31
261,2019,4,129460.69
261,2019,5,126304.51
261,2019,6,131328.3
261,2019,7,115099.63
261,2019,8,103276.95
261,2019,9,129139.95
261,2019,10,138765.86
261,2019,11,124332.57
261,2019,12,136857.91
261,2020,1,54873.73
261,2020,2,57274.21
261,2020,3,30239.77
261,2020,4,16447.72
261,2020,5,32149.0
261,2020,6,56652.67
261,2020,7,57313.39
261,2020,8,50704.87
261,2020,9,64769.13
261,2020,10,61312.27
261,2020,11,47185.48
261,2020,12,65669.79
261,2021,1,38719.82
261,2021,2,45580.26
261,2021,3,51215.44
261,2021,4,49732.91
261,2021,5,54308.36
261,2021,6,66890.92
261,2021,7,50607.51
261,2021,8,57967.61
262,2019,1,14278.49
262,2019,2,13258.78
262,2019,3,15280.82
262,2019,4,14420.07
262,2019,5,16523.58
262,2019,6,15079.55
262,2019,7,19908.75
262,2019,8,16859.85
262,2019,9,20971.66
262,2019,10,20850.8
262,2019,11,19781.37
262,2019,12,22763.76
262,2020,1,53730.42
262,2020,2,54163.1
262,2020,3,35710.37
262,2020,4,36130.39
262,2020,5,42835.05
262,2020,6,112049.01
262,2020,7,107369.53
262,2020,8,85473.93
262,2020,9,86719.77
262,2020,10,93906.92
262,2020,11,94623.18
262,2020,12,96558.33
262,2021,1,89135.37
262,2021,2,91129.88
262,2021,3,118217.11
262,2021,4,106257.37
262,2021,5,125061.61
262,2021,6,119331.55
262,2021,7,120744.84
262,2021,8,127985.7
263,2019,1,16552.55
263,2019,2,19979.52
263,2019,3,16161.75
263,2019,4,16074.03
263,2019,5,17568.56
263,2019,6,21920.15
263,2019,7,26044.01
263,2019,8,28257.64
263,2019,9,24322.67
263,2019,10,24309.77
263,2019,11,22776.59
263,2019,12,31640.6
263,2020,1,102611.35
263,2020,2,113060.14
263,2020,3,114392.57
263,2020,4,88053.88
263,2020,5,80569.79
263,2020,6,138082.27
263,2020,7,121481.93
263,2020,8,126292.77
263,2020,9,144463.16
263,2020,10,140835.2
263,2020,11,121303.5
263,2020,12,152864.79
263,2021,1,137346.07
263,2021,2,132111.94
263,2021,3,151306.77
263,2021,4,129759.42
263,2021,5,136084.65
263,2021,6,153601.47
263,2021,7,115096.46
263,2021,8,124557.91
264,2019,1,58627.29
264,2019,2,64382.97
264,2019,3,62545.11
264,2019,4,62097.01
264,2019,5,60846.48
264,2019,6,62559.56
264,2019,7,66307.46
264,2019,8,60413.45
264,2019,9,69492.13
264,2019,10,75051.44
264,2019,11,68213.42
264,2019,12,84110.1
264,2020,1,139056.61
264,2020,2,124549.43
264,2020,3,157266.49
264,2020,4,105578.11
264,2020,5,103515.19
264,2020,6,23075.8
264,2020,7,23671.83
264,2020,8,22464.4
264,2020,9,30777.73
264,2020,10,32018.67
264,2020,11,23699.48
264,2020,12,35465.25
264,2021,1,26874.99
264,2021,2,28114.54
264,2021,3,34437.19
264,2021,4,23390.74
264,2021,5,24743.37
264,2021,6,32050.69
264,2021,7,24334.46
264,2021,8,21641.75
265,2019,1,28186.35
265,2019,2,37371.63
265,2019,3,33210.27
265,2019,4,33275.4
265,2019,5,35410.58
265,2019,6,39575.66
265,2019,7,38404.19
265,2019,8,38345.45
265,2019,9,51713.01
265,2019,10,52014.14
265,2019,11,49553.32
265,2019,12,54441.97
265,2020,1,21915.58
265,2020,2,22248.91
265,2020,3,21125.88
265,2020,4,28626.72
265,2020,5,24375.67
265,2020,6,32612.94
265,2020,7,50114.82
265,2020,8,51389.9
265,2020,9,43206.41
265,2020,10,41585.29
265,2020,11,26465.09
265,2020,12,37348.64
265,2021,1,35007.79
265,2021,2,35265.4
265,2021,3,37385.15
265,2021,4,31495.37
265,2021,5,33146.22
265,2021,6,42430.48
265,2021,7,54982.77
265,2021,8,61449.81
267,2019,1,65557.79
267,2019,2,64456.1
267,2019,3,59159.88
267,2019,4,62713.19
267,2019,5,61975.41
267,2019,6,60263.29
267,2019,7,59204.55
267,2019,8,51564.27
267,2019,9,59871.53
267,2019,10,66129.3
267,2019,11,58672.32
267,2019,12,69507.74
267,2020,1,33610.17
267,2020,2,42679.3
267,2020,3,48384.6
267,2020,4,28343.86
267,2020,5,22643.87
267,2020,6,78769.07
267,2020,7,87016.47
267,2020,8,86570.78
267,2020,9,95122.51
267,2020,10,115255.0
267,2020,11,97139.45
267,2020,12,124884.48
267,2021,1,110557.96
267,2021,2,105889.71
267,2021,3,127782.85
267,2021,4,112024.94
267,2021,5,109249.41
267,2021,6,121119.22
267,2021,7,101636.76
267,2021,8,110738.01
270,2019,1,113498.63
270,2019,2,102698.65
270,2019,3,119415.81
270,2019,4,104938.12
270,2019,5,122569.01
270,2019,6,111975.1
270,2019,7,102465.94
270,2019,8,103245.86
270,2019,9,114444.12
270,2019,10,113975.22
270,2019,11,111497.43
270,2019,12,116039.35
270,2020,1,84060.35
270,2020,2,85467.36
270,2020,3,97785.21
270,2020,4,76845.65
270,2020,5,73334.22
270,2020,6,56983.9
270,2020,7,61822.83
270,2020,8,57937.01
270,2020,9,66266.08
270,2020,10,83524.55
270,2020,11,65196.14
270,2020,12,89619.73
270,2021,1,83255.49
270,2021,2,85619.22
270,2021,3,94816.23
270,2021,4,81719.33
270,2021,5,78649.56
270,2021,6,87744.76
270,2021,7,77941.32
270,2021,8,83228.91
271,2019,1,88783.05
271,2019,2,84680.15
271,2019,3,76450.67
271,2019,4,81044.31
271,2019,5,85801.31
271,2019,6,82467.84
271,2019,7,77965.2
271,2019,8,74266.58
271,2019,9,81981.85
271,2019,10,86525.73
271,2019,11,82860.08
271,2019,12,91345.16
271,2020,1,51733.1
271,2020,2,57914.84
271,2020,3,88787.38
271,2020,4,64827.46
271,2020,5,55289.54
271,2020,6,62462.56
271,2020,7,72141.71
271,2020,8,55994.73
271,2020,9,70913.45
271,2020,10,77000.45
271,2020,11,65106.85
271,2020,12,90973.67
271,2021,1,71405.11
271,2021,2,63998.55
271,2021,3,70848.88
271,2021,4,59753.65
271,2021,5,56339.85
271,2021,6,61964.0
271,2021,7,53362.62
271,2021,8,54076.63
272,2019,1,58109.03
272,2019,2,59236.67
272,2019,3,52101.27
272,2019,4,56200.99
272,2019,5,57711.24
272,2019,6,51688.16
272,2019,7,54720.02
272,2019,8,51518.51
272,2019,9,56819.93
272,2019,10,61257.82
272,2019,11,55677.91
272,2019,12,55391.5
272,2020,1,69852.99
272,2020,2,63935.52
272,2020,3,101891.46
272,2020,4,71080.88
272,2020,5,60041.43
272,2020,6,118256.91
272,2020,7,102066.48
272,2020,8,105494.23
272,2020,9,119334.19
272,2020,10,119227.08
272,2020,11,107250.9
272,2020,12,119738.13
272,2021,1,103727.1
272,2021,2,102526.88
272,2021,3,117506.58
272,2021,4,101815.67
272,2021,5,105413.03
272,2021,6,122294.98
272,2021,7,103187.94
272,2021,8,104757.38
273,2019,1,109384.11
273,2019,2,106111.52
273,2019,3,101243.76
273,2019,4,99633.09
273,2019,5,103713.63
273,2019,6,99010.65
273,2019,7,98167.09
273,2019,8,91739.37
273,2019,9,97916.97
273,2019,10,100361.26
273,2019,11,100895.73
273,2019,12,109402.92
273,2020,1,111976.77
273,2020,2,97065.43
273,2020,3,125978.33
273,2020,4,81528.2
273,2020,5,92393.82
273,2020,6,92329.24
273,2020,7,104024.58
273,2020,8,91248.38
273,2020,9,101157.43
273,2020,10,119540.61
273,2020,11,99690.88
273,2020,12,110122.16
273,2021,1,98556.72
273,2021,2,93534.14
273,2021,3,120174.08
273,2021,4,96838.99
273,2021,5,95474.79
273,2021,6,112677.75
273,2021,7,100884.1
273,2021,8,92985.35
274,2019,1,80906.11
274,2019,2,74227.53
274,2019,3,80633.58
274,2019,4,73062.87
274,2019,5,77509.48
274,2019,6,73982.76
274,2019,7,70458.38
274,2019,8,64966.0
274,2019,9,80495.24
274,2019,10,84807.73
274,2019,11,82143.63
274,2019,12,69105.02
274,2020,1,91003.82
274,2020,2,87587.5
274,2020,3,121458.47
274,2020,4,100064.93
274,2020,5,87346.54
274,2020,6,60931.81
274,2020,7,58011.99
274,2020,8,51110.6
274,2020,9,60908.79
274,2020,10,58805.46
274,2020,11,44574.23
274,2020,12,58731.74
274,2021,1,41015.72
274,2021,2,38366.89
274,2021,3,51341.61
274,2021,4,45415.28
274,2021,5,48571.11
274,2021,6,56835.31
274,2021,7,52442.04
274,2021,8,46617.77
275,2019,1,45203.94
275,2019,2,42246.34
275,2019,3,45959.97
275,2019,4,39607.38
275,2019,5,42398.1
275,2019,6,39562.0
275,2019,7,38112.36
275,2019,8,34291.53
275,2019,9,48331.2
275,2019,10,47116.35
275,2019,11,38716.84
275,2019,12,43511.0
275,2020,1,58279.05
275,2020,2,49213.29
275,2020,3,65683.56
275,2020,4,52641.44
275,2020,5,50541.41
275,2020,6,98404.75
275,2020,7,121732.51
275,2020,8,88378.22
275,2020,9,102332.3
275,2020,10,109739.67
275,2020,11,87570.24
275,2020,12,100474.83
275,2021,1,76430.92
275,2021,2,73017.15
275,2021,3,91678.79
275,2021,4,79067.82
275,2021,5,87178.75
275,2021,6,100626.37
275,2021,7,95393.47
275,2021,8,86281.64
277,2019,1,65981.93
277,2019,2,58841.09
277,2019,3,57723.45
277,2019,4,58171.0
277,2019,5,55907.77
277,2019,6,49925.43
277,2019,7,51340.6
277,2019,8,47836.17
277,2019,9,57829.28
277,2019,10,61615.62
277,2019,11,54964.96
277,2019,12,59408.01
277,2020,1,104673.37
277,2020,2,100332.7
277,2020,3,117838.97
277,2020,4,72152.35
277,2020,5,78522.32
277,2020,6,71868.59
277,2020,7,71199.91
277,2020,8,56425.25
277,2020,9,65736.13
277,2020,10,72929.49
277,2020,11,57306.15
277,2020,12,63608.42
277,2021,1,51234.64
277,2021,2,57130.0
277,2021,3,55489.86
277,2021,4,50304.35
277,2021,5,52061.89
277,2021,6,58259.68
277,2021,7,51008.25
277,2021,8,49056.66
278,2019,1,51871.09
278,2019,2,50055.17
278,2019,3,45623.79
278,2019,4,45266.31
278,2019,5,45356.75
278,2019,6,42770.14
278,2019,7,44370.39
278,2019,8,41266.9
278,2019,9,49535.44
278,2019,10,51148.04
278,2019,11,49778.4
278,2019,12,53820.14
278,2020,1,78719.81
278,2020,2,77322.37
278,2020,3,85277.9
278,2020,4,64075.61
278,2020,5,67136.83
278,2020,6,44054.26
278,2020,7,46109.03
278,2020,8,37570.84
278,2020,9,47292.42
278,2020,10,46099.43
278,2020,11,40459.82
278,2020,12,50260.16
278,2021,1,37448.63
278,2021,2,40616.1
278,2021,3,40434.08
278,2021,4,33261.73
278,2021,5,35084.43
278,2021,6,34690.49
278,2021,7,29845.39
278,2021,8,33657.68
279,2019,1,41777.9
279,2019,2,38834.64
279,2019,3,41246.69
279,2019,4,36259.6
279,2019,5,41344.02
279,2019,6,35910.81
279,2019,7,39343.39
279,2019,8,37101.83
279,2019,9,47896.63
279,2019,10,43509.18
279,2019,11,45274.51
279,2019,12,40712.21
279,2020,1,42749.31
279,2020,2,39585.91
279,2020,3,70152.82
279,2020,4,51467.43
279,2020,5,40428.58
279,2020,6,48859.06
279,2020,7,50267.12
279,2020,8,47817.68
279,2020,9,54118.88
279,2020,10,55851.21
279,2020,11,41744.98
279,2020,12,48776.26
279,2021,1,43276.31
279,2021,2,43216.94
279,2021,3,51764.72
279,2021,4,43770.78
279,2021,5,47056.4
279,2021,6,45720.11
279,2021,7,40861.04
279,2021,8,43540.68
280,2019,1,20841.18
280,2019,2,25423.28
280,2019,3,20672.91
280,2019,4,18689.64
280,2019,5,20305.74
280,2019,6,19974.23
280,2019,7,22343.45
280,2019,8,18288.88
280,2019,9,20698.25
280,2019,10,25881.17
280,2019,11,22717.06
280,2019,12,25576.24
280,2020,1,58660.91
280,2020,2,57379.86
280,2020,3,53871.16
280,2020,4,48798.41
280,2020,5,43050.59
280,2020,6,52534.17
280,2020,7,53939.71
280,2020,8,49422.33
280,2020,9,56945.47
280,2020,10,63406.24
280,2020,11,52594.52
280,2020,12,75908.87
280,2021,1,55100.84
280,2021,2,57869.08
280,2021,3,66781.3
280,2021,4,54191.69
280,2021,5,55227.76
280,2021,6,60545.0
280,2021,7,58175.27
280,2021,8,54958.27
281,2019,1,38757.28
281,2019,2,31833.54
281,2019,3,32952.64
281,2019,4,32295.57
281,2019,5,29643.41
281,2019,6,29015.36
281,2019,7,29449.1
281,2019,8,22822.77
281,2019,9,29087.33
281,2019,10,40196.27
281,2019,11,30000.8
281,2019,12,31418.68
281,2020,1,58484.88
281,2020,2,53812.11
281,2020,3,67970.71
281,2020,4,55271.51
281,2020,5,50306.04
281,2020,6,43184.88
281,2020,7,48149.13
281,2020,8,41208.5
281,2020,9,52771.2
281,2020,10,56831.35
281,2020,11,48585.69
281,2020,12,58578.43
281,2021,1,50432.8
281,2021,2,48989.55
281,2021,3,61499.34
281,2021,4,44684.36
281,2021,5,46621.15
281,2021,6,50767.78
281,2021,7,49209.66
281,2021,8,43618.07
282,2019,1,0.0
282,2019,2,0.0
282,2019,3,0.0
282,2019,4,0.0
282,2019,5,0.0
282,2019,6,0.0
282,2019,7,0.0
282,2019,8,0.0
282,2019,9,3004.07
282,2019,10,10093.26
282,2019,11,10476.93
282,2019,12,13613.08
282,2020,1,50752.96
282,2020,2,40732.56
282,2020,3,66787.1
282,2020,4,54812.34
282,2020,5,44671.56
282,2020,6,27361.19
282,2020,7,33464.91
282,2020,8,28204.0
282,2020,9,38950.42
282,2020,10,34035.57
282,2020,11,24955.56
282,2020,12,37283.1
282,2021,1,39722.3
282,2021,2,36574.37
282,2021,3,39712.39
282,2021,4,29331.23
282,2021,5,31678.15
282,2021,6,33170.97
282,2021,7,43833.61
282,2021,8,32177.68
285,2019,1,86985.53
285,2019,2,85185.89
285,2019,3,85166.5
285,2019,4,82017.04
285,2019,5,82498.75
285,2019,6,84123.76
285,2019,7,88313.96
285,2019,8,84664.47
285,2019,9,88871.66
285,2019,10,93630.46
285,2019,11,90290.65
285,2019,12,117376.94
285,2020,1,24248.43
285,2020,2,26164.28
285,2020,3,42753.86
285,2020,4,37620.28
285,2020,5,32594.48
285,2020,6,26990.26
285,2020,7,30399.88
285,2020,8,28190.36
285,2020,9,33927.22
285,2020,10,37496.62
285,2020,11,28542.73
285,2020,12,34426.5
285,2021,1,28245.24
285,2021,2,30756.19
285,2021,3,35193.12
285,2021,4,22540.55
285,2021,5,26027.17
285,2021,6,33690.24
285,2021,7,22787.24
285,2021,8,26425.35
286,2019,1,84800.65
286,2019,2,81942.43
286,2019,3,87366.74
286,2019,4,79148.14
286,2019,5,84332.54
286,2019,6,86539.47
286,2019,7,85673.55
286,2019,8,79166.24
286,2019,9,89373.06
286,2019,10,100595.69
286,2019,11,96804.55
286,2019,12,124058.33
286,2020,1,32296.44
286,2020,2,34957.94
286,2020,3,25425.54
286,2020,4,27037.13
286,2020,5,26711.61
286,2020,6,0.0
286,2020,7,0.0
286,2020,8,0.0
286,2020,9,0.0
286,2020,10,0.0
286,2020,11,0.0
286,2020,12,36.97
286,2021,1,2986.32
286,2021,2,21811.69
286,2021,3,14946.84
286,2021,4,7458.74
286,2021,5,7872.56
286,2021,6,10810.8
286,2021,7,10088.07
286,2021,8,9851.6
287,2019,1,49987.06
287,2019,2,52849.41
287,2019,3,52388.02
287,2019,4,45478.05
287,2019,5,48080.78
287,2019,6,48456.01
287,2019,7,47418.07
287,2019,8,46980.33
287,2019,9,50530.09
287,2019,10,51951.86
287,2019,11,47291.78
287,2019,12,65678.64
287,2020,1,0.0
287,2020,2,0.0
287,2020,3,0.0
287,2020,4,0.0
287,2020,5,0.0
287,2020,6,134131.43
287,2020,7,115721.64
287,2020,8,110196.83
287,2020,9,126405.34
287,2020,10,151367.21
287,2020,11,114832.58
287,2020,12,110463.3
287,2021,1,108841.41
287,2021,2,109172.94
287,2021,3,144941.44
287,2021,4,158492.26
287,2021,5,160297.55
287,2021,6,147029.22
287,2021,7,134040.64
287,2021,8,117793.76
288,2019,1,58745.09
288,2019,2,63625.27
288,2019,3,62026.87
288,2019,4,59743.0
288,2019,5,60180.16
288,2019,6,65103.36
288,2019,7,62069.24
288,2019,8,59822.38
288,2019,9,62654.93
288,2019,10,68113.9
288,2019,11,70055.87
288,2019,12,90839.71
288,2020,1,0.0
288,2020,2,0.0
288,2020,3,128449.51
288,2020,4,93092.37
288,2020,5,108362.02
288,2020,6,15115.78
288,2020,7,12112.17
288,2020,8,10326.32
288,2020,9,12358.98
288,2020,10,17220.79
288,2020,11,15797.23
288,2020,12,23496.53
288,2021,1,19479.61
288,2021,2,18441.11
288,2021,3,25615.02
288,2021,4,20461.25
288,2021,5,18187.61
288,2021,6,20201.17
288,2021,7,24121.33
288,2021,8,22315.97
291,2019,1,73623.04
291,2019,2,77225.53
291,2019,3,76566.0
291,2019,4,79783.05
291,2019,5,79135.74
291,2019,6,82387.19
291,2019,7,83589.39
291,2019,8,78026.65
291,2019,9,91056.93
291,2019,10,94728.42
291,2019,11,90659.88
291,2019,12,120270.72
291,2020,1,13963.38
291,2020,2,12474.79
291,2020,3,10520.05
291,2020,4,9682.58
291,2020,5,10351.69
291,2020,6,76839.06
291,2020,7,92476.42
291,2020,8,93299.06
291,2020,9,100572.8
291,2020,10,108919.77
291,2020,11,90544.87
291,2020,12,131700.09
291,2021,1,109573.3
291,2021,2,109697.28
291,2021,3,124971.94
291,2021,4,102939.46
291,2021,5,101444.58
291,2021,6,111697.53
291,2021,7,110928.44
291,2021,8,113350.13
292,2019,1,83503.79
292,2019,2,87485.24
292,2019,3,84965.33
292,2019,4,82773.96
292,2019,5,103114.73
292,2019,6,87204.84
292,2019,7,94668.04
292,2019,8,84850.28
292,2019,9,86733.42
292,2019,10,91618.21
292,2019,11,92939.38
292,2019,12,112916.22
292,2020,1,98387.39
292,2020,2,101154.69
292,2020,3,127047.45
292,2020,4,77601.12
292,2020,5,70710.77
292,2020,6,101203.83
292,2020,7,112826.42
292,2020,8,96302.42
292,2020,9,119228.6
292,2020,10,143693.39
292,2020,11,107984.06
292,2020,12,143789.89
292,2021,1,127262.86
292,2021,2,126802.38
292,2021,3,152915.87
292,2021,4,111447.64
292,2021,5,114880.47
292,2021,6,126504.85
292,2021,7,113810.46
292,2021,8,119066.07
293,2019,1,92535.64
293,2019,2,114929.97
293,2019,3,108337.89
293,2019,4,95564.92
293,2019,5,102752.47
293,2019,6,94549.36
